Env,Hybrid,DP,DH,Yield
GAH2_2018,PHN11_PHW65_0552/LH195,20180501,20180912,12.84665882
GAH2_2018,MO44_PHW65_0164/LH195,20180501,20180912,13.38708845
GAH2_2018,PHW65_MOG_0266/LH195,20180501,20180912,11.33144729
GAH2_2018,PHW65_MOG_0660/LH195,20180501,20180912,10.74268656
GAH2_2018,MO44_PHW65_0120/LH195,20180501,20180912,11.49338788
GAH2_2018,PHN11_PHW65_0275/LH195,20180501,20180912,11.52602706
GAH2_2018,PHW65_MOG_0314/LH195,20180501,20180912,12.11792618
GAH2_2018,PHN11_PHW65_0251/LH195,20180501,20180912,11.79404501
GAH2_2018,PHN11_PHW65_0100/LH195,20180501,20180912,9.644880024
GAH2_2018,PHN11_PHW65_0639/LH195,20180501,20180912,11.35090527
GAH2_2018,MO44_PHW65_0433/LH195,20180501,20180912,11.24545558
GAH2_2018,MO44_PHW65_0166/LH195,20180501,20180912,11.79718339
GAH2_2018,LH74/PHN82,20180501,20180912,15.60592555
GAH2_2018,PHN11_PHW65_0138/LH195,20180501,20180912,12.00933812
GAH2_2018,PHN11_PHW65_0258/LH195,20180501,20180912,13.48437834
GAH2_2018,PHW65_MOG_0431/LH195,20180501,20180912,11.09355782
GAH2_2018,PHN11_PHW65_0250/LH195,20180501,20180912,8.666332063
GAH2_2018,PHN11_PHW65_0023/LH195,20180501,20180912,9.879003429
GAH2_2018,PHW65_MOG_0032/LH195,20180501,20180912,11.25675376
GAH2_2018,PHN11_PHW65_0276/LH195,20180501,20180912,11.64779634
GAH2_2018,PHW65_MOG_0421/LH195,20180501,20180912,12.77886974
GAH2_2018,PHN11_PHW65_0344/LH195,20180501,20180912,13.35507694
GAH2_2018,PHW65_MOG_0111/LH195,20180501,20180912,14.73408263
GAH2_2018,PHN11_PHW65_0057/LH195,20180501,20180912,10.6579502
GAH2_2018,PHW65_MOG_0082/LH195,20180501,20180912,11.07472752
GAH2_2018,PHN11_PHW65_0410/LH195,20180501,20180912,9.589016798
GAH2_2018,MO44_PHW65_0416/LH195,20180501,20180912,11.34274547
GAH2_2018,PHN11_PHW65_0133/LH195,20180501,20180912,11.23039134
GAH2_2018,PHN11_PHW65_0076/LH195,20180501,20180912,12.57738552
GAH2_2018,MO44_PHW65_0184/LH195,20180501,20180912,6.950891669
GAH2_2018,PHN11_PHW65_0089/LH195,20180501,20180912,10.47780699
GAH2_2018,PHW65_MOG_0173/LH195,20180501,20180912,11.86560015
GAH2_2018,PHN11_PHW65_0323/LH195,20180501,20180912,10.89583967
GAH2_2018,B73/TX779,20180501,20180912,13.48123995
GAH2_2018,PHW65_MOG_0137/LH195,20180501,20180912,11.70365957
GAH2_2018,MO44_PHW65_0147/LH195,20180501,20180912,11.80597087
GAH2_2018,PHN11_PHW65_0079/LH195,20180501,20180912,10.61903425
GAH2_2018,PHN11_PHW65_0100/LH195,20180501,20180912,9.673753151
GAH2_2018,MO44_PHW65_0056/LH195,20180501,20180912,9.713296783
GAH2_2018,PHN11_PHW65_0176/LH195,20180501,20180912,11.17138973
GAH2_2018,PHN11_PHW65_0035/LH195,20180501,20180912,10.35792074
GAH2_2018,MO44_PHW65_0080/LH195,20180501,20180912,12.03758357
GAH2_2018,MO44_PHW65_0224/LH195,20180501,20180912,10.62907707
GAH2_2018,PHW65_MOG_0569/LH195,20180501,20180912,11.51535656
GAH2_2018,F42/MO17,20180501,20180912,14.06874534
GAH2_2018,PHW65_MOG_0183/LH195,20180501,20180912,12.47005281
GAH2_2018,B73/PHM49,20180501,20180912,14.59097234
GAH2_2018,PHN11_PHW65_0421/LH195,20180501,20180912,10.88391381
GAH2_2018,PHN11_PHW65_0016/LH195,20180501,20180912,13.64004216
GAH2_2018,PHN11_PHW65_0291/LH195,20180501,20180912,9.687562039
GAH2_2018,MO44_PHW65_0135/LH195,20180501,20180912,10.52990416
GAH2_2018,MO44_PHW65_0168/LH195,20180501,20180912,10.72887767
GAH2_2018,PHW65_MOG_0294/LH195,20180501,20180912,9.738403851
GAH2_2018,PHW65_MOG_0146/LH195,20180501,20180912,11.78776824
GAH2_2018,B14A/H95,20180501,20180912,13.41219552
GAH2_2018,PHN11_PHW65_0328/LH195,20180501,20180912,12.31815505
GAH2_2018,MO44_PHW65_0084/LH195,20180501,20180912,7.651378855
GAH2_2018,PHN11_PHW65_0341/LH195,20180501,20180912,11.16636832
GAH2_2018,MO44_PHW65_0250/LH195,20180501,20180912,7.985930531
GAH2_2018,PHN11_PHW65_0358/LH195,20180501,20180912,10.50228638
GAH2_2018,PHN11_PHW65_0402/LH195,20180501,20180912,11.04962046
GAH2_2018,PHW65_MOG_0196/LH195,20180501,20180912,14.26269743
GAH2_2018,TX777/LH195,20180501,20180912,14.45162812
GAH2_2018,PHW65_MOG_0170/LH195,20180501,20180912,12.28677121
GAH2_2018,MO44_PHW65_0316/LH195,20180501,20180912,9.63232649
GAH2_2018,B37/OH43,20180501,20180912,10.99689561
GAH2_2018,PHN11_PHW65_0178/LH195,20180501,20180912,10.88830755
GAH2_2018,PHW65_MOG_0487/LH195,20180501,20180912,11.48962182
GAH2_2018,MO44_PHW65_0320/LH195,20180501,20180912,12.88808548
GAH2_2018,PHW65_MOG_0159/LH195,20180501,20180912,9.90159979
GAH2_2018,PHW65_MOG_0057/LH195,20180501,20180912,10.62907707
GAH2_2018,PHN11_PHW65_0328/LH195,20180501,20180912,11.15255943
GAH2_2018,PHW65_MOG_0041/LH195,20180501,20180912,12.16500194
GAH2_2018,PHW65_MOG_0179/LH195,20180501,20180912,11.24984932
GAH2_2018,PHN11_PHW65_0248/LH195,20180501,20180912,10.47529628
GAH2_2018,PHW65_MOG_0160/LH195,20180501,20180912,11.19273074
GAH2_2018,MO44_PHW65_0207/LH195,20180501,20180912,7.774403486
GAH2_2018,MO44_PHW65_0099/LH195,20180501,20180912,8.76173892
GAH2_2018,PHN11_PHW65_0106/LH195,20180501,20180912,10.28071651
GAH2_2018,PHN11_PHW65_0015/LH195,20180501,20180912,11.92648479
GAH2_2018,MO44_PHW65_0217/LH195,20180501,20180912,10.19723551
GAH2_2018,MO44_PHW65_0475/LH195,20180501,20180912,4.042865562
GAH2_2018,PHN11_PHW65_0105/LH195,20180501,20180912,10.63598152
GAH2_2018,PHN11_PHW65_0221/LH195,20180501,20180912,10.71318575
GAH2_2018,PHN11_PHW65_0139/LH195,20180501,20180912,12.20517324
GAH2_2018,MO44_PHW65_0023/LH195,20180501,20180912,11.44317374
GAH2_2018,PHW65_MOG_0287/LH195,20180501,20180912,9.042310401
GAH2_2018,PHW65_MOG_0354/LH195,20180501,20180912,11.84614218
GAH2_2018,PHW65_MOG_0401/LH195,20180501,20180912,10.44202942
GAH2_2018,PHN11_PHW65_0261/LH195,20180501,20180912,10.66611
GAH2_2018,TX714/TX779,20180501,20180912,12.36020939
GAH2_2018,MO44_PHW65_0025/LH195,20180501,20180912,9.375606723
GAH2_2018,PHW65_MOG_0327/LH195,20180501,20180912,9.196718867
GAH2_2018,PHN11_PHW65_0365/LH195,20180501,20180912,11.39421496
GAH2_2018,PHN11_PHW65_0431/LH195,20180501,20180912,12.0394666
GAH2_2018,PHN11_PHW65_0154/LH195,20180501,20180912,12.10348962
GAH2_2018,MO44_PHW65_0105/LH195,20180501,20180912,9.38376652
GAH2_2018,PHN11_PHW65_0464/LH195,20180501,20180912,11.45196122
GAH2_2018,PHN11_PHW65_0319/LH195,20180501,20180912,11.05401419
GAH2_2018,PHW65_MOG_0050/LH195,20180501,20180912,12.21145001
GAH2_2018,MO44_PHW65_0442/LH195,20180501,20180912,9.283965927
GAH2_2018,B73/PHN82,20180501,20180912,10.56505405
GAH2_2019,PHN11_PHW65_0300/PHT69,20190412,20190905,13.44011659
GAH2_2019,PHN11_PHW65_0032/LH195,20190412,20190905,11.64661879
GAH2_2019,PHW65_MOG_0209/PHT69,20190412,20190905,8.383567954
GAH2_2019,PHW65_MOG_0116/PHT69,20190412,20190905,12.83922549
GAH2_2019,PHW65_MOG_0036/LH195,20190412,20190905,12.73159251
GAH2_2019,PHN11_PHW65_0061/LH195,20190412,20190905,11.07554228
GAH2_2019,PHN11_PHW65_0346/LH195,20190412,20190905,13.52017686
GAH2_2019,PHW65_MOG_0116/PHT69,20190412,20190905,13.7864743
GAH2_2019,PHN11_PHW65_0225/LH195,20190412,20190905,12.80463826
GAH2_2019,PHW65_MOG_0545/LH195,20190412,20190905,13.87158455
GAH2_2019,PHW65_MOG_0312/LH195,20190412,20190905,11.74197926
GAH2_2019,PHW65_MOG_0287/LH195,20190412,20190905,14.00814231
GAH2_2019,PHW65_MOG_0311/LH195,20190412,20190905,11.83862244
GAH2_2019,PHW65_MOG_0199/LH195,20190412,20190905,12.02027187
GAH2_2019,PHN11_PHW65_0310/LH195,20190412,20190905,10.37547723
GAH2_2019,PHW65_MOG_0041/LH195,20190412,20190905,16.76259438
GAH2_2019,MO44_PHW65_0074/PHT69,20190412,20190905,14.33022077
GAH2_2019,PHN11_PHW65_0307/PHT69,20190412,20190905,14.0393494
GAH2_2019,PHW65_MOG_0421/LH195,20190412,20190905,12.67120064
GAH2_2019,PHN11_PHW65_0408/LH195,20190412,20190905,13.08498785
GAH2_2019,PHW65_MOG_0551/PHT69,20190412,20190905,12.09080996
GAH2_2019,PHN11_PHW65_0221/PHT69,20190412,20190905,12.38663309
GAH2_2019,PHN11_PHW65_0291/PHT69,20190412,20190905,11.75437889
GAH2_2019,F42/OH43,20190412,20190905,11.72760354
GAH2_2019,CG119/CG108,20190412,20190905,2.497549692
GAH2_2019,PHN11_PHW65_0345/LH195,20190412,20190905,10.4768295
GAH2_2019,PHW65_MOG_0375/LH195,20190412,20190905,12.65088511
GAH2_2019,PHW65_MOG_0209/LH195,20190412,20190905,13.18479739
GAH2_2019,MO44_PHW65_0074/LH195,20190412,20190905,11.25015409
GAH2_2019,PHN11_PHW65_0328/LH195,20190412,20190905,10.68148123
GAH2_2019,PHN11_PHW65_0307/LH195,20190412,20190905,13.35962298
GAH2_2019,PHW65_MOG_0424/PHT69,20190412,20190905,11.84633032
GAH2_2019,PHW65_MOG_0050/LH195,20190412,20190905,16.18183391
GAH2_2019,PHW65_MOG_0517/LH195,20190412,20190905,12.55892791
GAH2_2019,PHW65_MOG_0142/PHT69,20190412,20190905,12.13133122
GAH2_2019,B37/H95,20190412,20190905,15.2967335
GAH2_2019,B37/H95,20190412,20190905,15.31918689
GAH2_2019,PHN11_PHW65_0266/LH195,20190412,20190905,10.37733775
GAH2_2019,PHN11_PHW65_0257/LH195,20190412,20190905,11.38747454
GAH2_2019,PHW65_MOG_0662/PHT69,20190412,20190905,14.59628709
GAH2_2019,PHN11_PHW65_0055/LH195,20190412,20190905,13.5245566
GAH2_2019,PHW65_MOG_0142/PHT69,20190412,20190905,12.16013466
GAH2_2019,MO44_PHW65_0188/LH195,20190412,20190905,15.06602867
GAH2_2019,PHN11_PHW65_0114/PHT69,20190412,20190905,15.36881431
GAH2_2019,PHN11_PHW65_0427/LH195,20190412,20190905,12.42796905
GAH2_2019,PHW65_MOG_0410/LH195,20190412,20190905,11.77797633
GAH2_2019,PHW65_MOG_0429/PHT69,20190412,20190905,10.92515195
GAH2_2019,PHN11_PHW65_0048/LH195,20190412,20190905,11.90997522
GAH2_2019,PHN11_PHW65_0113/LH195,20190412,20190905,13.49987289
GAH2_2019,PHN11_PHW65_0251/LH195,20190412,20190905,13.73796203
GAH2_2019,PHN11_PHW65_0206/LH195,20190412,20190905,12.10215799
GAH2_2019,F42/OH43,20190412,20190905,10.54127755
GAH2_2019,PHW65_MOG_0181/LH195,20190412,20190905,12.32197703
GAH2_2019,PHW65_MOG_0522/LH195,20190412,20190905,13.27555855
GAH2_2019,PHW65_MOG_0534/PHT69,20190412,20190905,12.69634658
GAH2_2019,B37/H95,20190412,20190905,13.03482307
GAH2_2019,MO44_PHW65_0180/PHT69,20190412,20190905,12.72015203
GAH2_2019,MO44_PHW65_0092/PHT69,20190412,20190905,9.734255539
GAH2_2019,PHN11_PHW65_0286/LH195,20190412,20190905,12.71515982
GAH2_2019,PHN11_PHW65_0275/LH195,20190412,20190905,12.73512866
GAH2_2019,MO44_PHW65_0247/LH195,20190412,20190905,12.46163181
GAH2_2019,PHW65_MOG_0191/PHT69,20190412,20190905,12.35915282
GAH2_2019,PHW65_MOG_0377/LH195,20190412,20190905,16.6443414
GAH2_2019,PHN11_PHW65_0279/LH195,20190412,20190905,9.499794992
GAH2_2019,MO44_PHW65_0203/LH195,20190412,20190905,11.48165051
GAH2_2019,PHW65_MOG_0250/PHT69,20190412,20190905,10.30693834
GAH2_2019,MO44_PHW65_0001/LH195,20190412,20190905,10.67354223
GAH2_2019,PHW65_MOG_0196/LH195,20190412,20190905,15.00523233
GAH2_2019,PHW65_MOG_0109/PHT69,20190412,20190905,11.76477355
GAH2_2019,PHW65_MOG_0393/LH195,20190412,20190905,13.50016179
GAH2_2019,PHW65_MOG_0424/PHT69,20190412,20190905,13.92358675
GAH2_2019,B37/MO17,20190412,20190905,13.47420114
GAH2_2019,PHW65_MOG_0423/PHT69,20190412,20190905,13.74355516
GAH2_2019,PHN11_PHW65_0614/PHT69,20190412,20190905,10.98998134
GAH2_2019,MO44_PHW65_0139/PHT69,20190412,20190905,14.01782627
GAH2_2019,MO44_PHW65_0214/LH195,20190412,20190905,11.91297402
GAH2_2019,PHW65_MOG_0553/LH195,20190412,20190905,12.04284082
GAH2_2019,PHN11_PHW65_0423/PHT69,20190412,20190905,12.17916746
GAH2_2019,PHW65_MOG_0021/PHT69,20190412,20190905,12.59948384
GAH2_2019,PHN11_PHW65_0072/LH195,20190412,20190905,12.54043246
GAH2_2019,MO44_PHW65_0150/LH195,20190412,20190905,13.63142688
GAH2_2019,PHN11_PHW65_0049/LH195,20190412,20190905,13.0396535
GAH2_2019,PHW65_MOG_0583/LH195,20190412,20190905,15.12621254
GAH2_2019,PHN11_PHW65_0180/PHT69,20190412,20190905,13.11971954
GAH2_2019,PHW65_MOG_0476/LH195,20190412,20190905,13.1011952
GAH2_2019,MO44_PHW65_0105/LH195,20190412,20190905,12.18314274
GAH2_2019,PHN11_PHW65_0336/LH195,20190412,20190905,11.19049602
GAH2_2019,PHN11_PHW65_0143/LH195,20190412,20190905,10.39282285
GAH2_2019,PHN11_PHW65_0353/LH195,20190412,20190905,12.09910719
GAH2_2019,MO44_PHW65_0068/LH195,20190412,20190905,12.37688557
GAH2_2019,PHW65_MOG_0106/LH195,20190412,20190905,12.8000794
GAH2_2019,PHN11_PHW65_0107/LH195,20190412,20190905,12.74938882
GAH2_2019,PHW65_MOG_0438/LH195,20190412,20190905,12.25006956
GAH2_2019,PHN11_PHW65_0354/PHT69,20190412,20190905,13.59152386
GAH2_2019,PHN11_PHW65_0604/PHT69,20190412,20190905,11.88764895
GAH2_2019,PHW65_MOG_0294/PHT69,20190412,20190905,12.489973
GAH2_2019,PHN11_PHW65_0374/LH195,20190412,20190905,12.00887761
GAH2_2019,PHW65_MOG_0006/LH195,20190412,20190905,12.79804554
GAH2_2019,MO44_PHW65_0397/PHT69,20190412,20190905,14.36420709
GAH2_2019,PHW65_MOG_0133/PHT69,20190412,20190905,12.99199638
GAH2_2019,MO44_PHW65_0178/LH195,20190412,20190905,11.94250548
GAH2_2019,PHW65_MOG_0040/LH195,20190412,20190905,13.27137526
GAH2_2019,PHN11_PHW65_0328/PHT69,20190412,20190905,11.11896989
GAH2_2019,PHN11_PHW65_0096/LH195,20190412,20190905,12.36742695
GAH2_2019,MO44_PHW65_0363/PHT69,20190412,20190905,11.91229799
GAH2_2019,PHN11_PHW65_0300/PHT69,20190412,20190905,11.82363425
GAH2_2019,PHN11_PHW65_0305/LH195,20190412,20190905,11.87106025
GAH2_2019,LH132/TX779,20190412,20190905,15.66953143
GAH2_2019,PHN11_PHW65_0212/LH195,20190412,20190905,12.52943111
GAH2_2019,MO44_PHW65_0230/LH195,20190412,20190905,12.56494283
GAH2_2019,PHW65_MOG_0424/PHT69,20190412,20190905,11.97631269
GAH2_2019,PHW65_MOG_0075/LH195,20190412,20190905,13.4981626
GAH2_2019,PHW65_MOG_0190/LH195,20190412,20190905,12.22420136
GAH2_2019,PHW65_MOG_0499/LH195,20190412,20190905,14.65598561
GAH2_2019,MO44_PHW65_0115/LH195,20190412,20190905,13.00979268
GAH2_2019,PHN11_PHW65_0133/LH195,20190412,20190905,12.27652712
GAH2_2019,MO44_PHW65_0315/LH195,20190412,20190905,12.07208917
GAH2_2019,PHW65_MOG_0009/LH195,20190412,20190905,13.69684564
GAH2_2019,PHN11_PHW65_0237/LH195,20190412,20190905,14.01435946
GAH2_2019,PHW65_MOG_0069/LH195,20190412,20190905,13.62392701
GAH2_2019,PHW65_MOG_0218/LH195,20190412,20190905,13.93292403
GAH2_2019,MO44_PHW65_0163/LH195,20190412,20190905,9.610871673
GAH2_2019,PHW65_MOG_0236/LH195,20190412,20190905,11.50436391
GAH2_2019,PHW65_MOG_0436/LH195,20190412,20190905,7.391291028
GAH2_2019,PHW65_MOG_0306/PHT69,20190412,20190905,12.20007812
GAH2_2019,PHN11_PHW65_0360/PHT69,20190412,20190905,12.43883173
GAH2_2019,PHN11_PHW65_0395/LH195,20190412,20190905,11.85759168
GAH2_2019,PHN11_PHW65_0274/LH195,20190412,20190905,12.15212632
GAH2_2019,MO44_PHW65_0397/LH195,20190412,20190905,15.69991227
GAH2_2019,MO44_PHW65_0260/PHT69,20190412,20190905,13.20485868
GAH2_2019,PHW65_MOG_0098/LH195,20190412,20190905,11.084556
GAH2_2019,PHW65_MOG_0117/PHT69,20190412,20190905,11.62306758
GAH2_2019,PHN11_PHW65_0106/LH195,20190412,20190905,13.38507516
GAH2_2019,PHN11_PHW65_0184/PHT69,20190412,20190905,12.68732709
GAH2_2019,PHN11_PHW65_0604/PHT69,20190412,20190905,13.36045502
GAH2_2019,PHW65_MOG_0050/LH195,20190412,20190905,13.01968466
GAH2_2019,MO44_PHW65_0376/LH195,20190412,20190905,15.24158806
GAH2_2019,PHN11_PHW65_0323/PHT69,20190412,20190905,13.69973465
GAH2_2019,PHN11_PHW65_0242/LH195,20190412,20190905,10.97955202
GAH2_2019,PHN11_PHW65_0065/LH195,20190412,20190905,12.80411824
GAH2_2019,PHW65_MOG_0082/LH195,20190412,20190905,12.24010247
GAH2_2019,PHW65_MOG_0539/LH195,20190412,20190905,12.95475125
GAH2_2019,CG119/CG108,20190412,20190905,18.15205827
GAH2_2019,PHW65_MOG_0018/LH195,20190412,20190905,11.81490944
GAH2_2019,PHN11_PHW65_0212/PHT69,20190412,20190905,14.00436348
GAH2_2019,PHW65_MOG_0071/LH195,20190412,20190905,15.85455523
GAH2_2019,PHN11_PHW65_0322/LH195,20190412,20190905,12.50377669
GAH2_2019,PHW65_MOG_0056/PHT69,20190412,20190905,11.41086975
GAH2_2019,PHN11_PHW65_0114/PHT69,20190412,20190905,13.37548365
GAH2_2019,MO44_PHW65_0168/PHT69,20190412,20190905,14.06672567
GAH2_2019,MO44_PHW65_0167/LH195,20190412,20190905,11.43188441
GAH2_2019,MO44_PHW65_0397/PHT69,20190412,20190905,13.44840805
GAH2_2019,MO44_PHW65_0174/LH195,20190412,20190905,14.26217301
GAH2_2019,MO44_PHW65_0396/LH195,20190412,20190905,13.27076857
GAH2_2019,PHN11_PHW65_0451/LH195,20190412,20190905,8.731000372
GAH2_2019,PHW65_MOG_0029/LH195,20190412,20190905,13.1301142
GAH2_2019,PHN11_PHW65_0184/PHT69,20190412,20190905,12.53329082
GAH2_2019,PHN11_PHW65_0410/LH195,20190412,20190905,15.02145701
GAH2_2019,MO44_PHW65_0115/LH195,20190412,20190905,14.15406046
GAH2_2019,PHW65_MOG_0121/PHT69,20190412,20190905,12.74053689
GAH2_2019,PHW65_MOG_0014/LH195,20190412,20190905,9.069182179
GAH2_2019,PHN11_PHW65_0604/PHT69,20190412,20190905,12.31796708
GAH2_2019,PHW65_MOG_0463/LH195,20190412,20190905,12.48497501
GAH2_2019,PHW65_MOG_0511/PHT69,20190412,20190905,14.82730972
GAH2_2019,MO44_PHW65_0093/PHT69,20190412,20190905,13.56365069
GAH2_2019,PHW65_MOG_0143/LH195,20190412,20190905,12.54833679
GAH2_2019,PHW65_MOG_0306/PHT69,20190412,20190905,12.92410463
GAH2_2019,PHN11_PHW65_0424/LH195,20190412,20190905,12.2866271
GAH2_2019,PHN11_PHW65_0541/PHT69,20190412,20190905,10.47088391
GAH2_2019,MO44_PHW65_0092/LH195,20190412,20190905,15.00648038
GAH2_2019,PHW65_MOG_0172/PHT69,20190412,20190905,12.13133122
GAH2_2019,MO44_PHW65_0358/LH195,20190412,20190905,10.07734866
GAH2_2019,PHW65_MOG_0148/LH195,20190412,20190905,13.89429218
GAH2_2019,MO44_PHW65_0012/LH195,20190412,20190905,11.96899771
GAH2_2019,PHW65_MOG_0016/LH195,20190412,20190905,13.27502697
GAH2_2019,PHN11_PHW65_0486/LH195,20190412,20190905,12.97477787
GAH2_2019,PHW65_MOG_0620/LH195,20190412,20190905,14.47062669
GAH2_2019,PHN11_PHW65_0455/LH195,20190412,20190905,12.16417927
GAH2_2019,PHW65_MOG_0109/LH195,20190412,20190905,15.87432762
GAH2_2019,MO44_PHW65_0244/LH195,20190412,20190905,13.60830324
GAH2_2019,PHN11_PHW65_0323/PHT69,20190412,20190905,13.49966488
GAH2_2019,PHW65_MOG_0388/LH195,20190412,20190905,11.91312425
GAH2_2019,PHW65_MOG_0384/LH195,20190412,20190905,12.57089419
GAH2_2019,PHN11_PHW65_0172/LH195,20190412,20190905,11.3704236
GAH2_2019,PHN11_PHW65_0015/LH195,20190412,20190905,13.811054
GAH2_2019,PHN11_PHW65_0276/LH195,20190412,20190905,13.3292017
GAH2_2019,PHW65_MOG_0294/PHT69,20190412,20190905,14.20450258
GAH2_2019,PHW65_MOG_0534/LH195,20190412,20190905,9.88884072
GAH2_2019,PHW65_MOG_0424/PHT69,20190412,20190905,12.3621285
GAH2_2019,MO44_PHW65_0193/LH195,20190412,20190905,11.03674287
GAH2_2019,B37/H95,20190412,20190905,14.1336236
GAH2_2019,PHN11_PHW65_0176/PHT69,20190412,20190905,13.2299584
GAH2_2019,MO44_PHW65_0189/PHT69,20190412,20190905,13.95963582
GAH2_2019,PHW65_MOG_0153/LH195,20190412,20190905,12.81999624
GAH2_2019,PHW65_MOG_0054/LH195,20190412,20190905,14.28900037
GAH2_2019,PHW65_MOG_0297/LH195,20190412,20190905,14.67432505
GAH2_2019,PHW65_MOG_0321/LH195,20190412,20190905,12.85222604
GAH2_2019,PHN11_PHW65_0241/LH195,20190412,20190905,13.94021011
GAH2_2019,B37/MO17,20190412,20190905,10.62518019
GAH2_2019,PHW65_MOG_0420/LH195,20190412,20190905,15.6859179
GAH2_2019,PHW65_MOG_0006/PHT69,20190412,20190905,10.90717074
GAH2_2019,MO44_PHW65_0155/LH195,20190412,20190905,10.79034493
GAH2_2019,PHW65_MOG_0121/PHT69,20190412,20190905,12.68000634
GAH2_2019,PHN11_PHW65_0059/LH195,20190412,20190905,12.75445614
GAH2_2019,PHW65_MOG_0064/PHT69,20190412,20190905,9.934914661
GAH2_2019,MO44_PHW65_0050/LH195,20190412,20190905,13.68530115
GAH2_2019,MO44_PHW65_0134/PHT69,20190412,20190905,12.30853158
GAH2_2019,PHN11_PHW65_0001/LH195,20190412,20190905,11.92643681
GAH2_2019,PHN11_PHW65_0282/LH195,20190412,20190905,12.9835258
GAH2_2019,PHN11_PHW65_0132/LH195,20190412,20190905,13.18877267
GAH2_2019,PHN11_PHW65_0491/PHT69,20190412,20190905,13.54945987
GAH2_2019,PHW65_MOG_0381/LH195,20190412,20190905,14.24241796
GAH2_2019,PHN11_PHW65_0451/PHT69,20190412,20190905,10.5008314
GAH2_2019,MO44_PHW65_0115/LH195,20190412,20190905,13.88148808
GAH2_2019,PHN11_PHW65_0205/LH195,20190412,20190905,12.38068173
GAH2_2019,PHN11_PHW65_0386/LH195,20190412,20190905,12.31585233
GAH2_2019,PHN11_PHW65_0548/LH195,20190412,20190905,13.13971149
GAH2_2019,B37/H95,20190412,20190905,11.63699839
GAH2_2019,PHN11_PHW65_0422/LH195,20190412,20190905,12.33428422
GAH2_2019,PHW65_MOG_0178/LH195,20190412,20190905,13.32097957
GAH2_2019,PHN11_PHW65_0323/LH195,20190412,20190905,12.64559245
GAH2_2019,PHW65_MOG_0215/LH195,20190412,20190905,12.6645328
GAH2_2019,PHW65_MOG_0024/LH195,20190412,20190905,9.846302927
GAH2_2019,PHN11_PHW65_0077/LH195,20190412,20190905,12.4655493
GAH2_2019,PHW65_MOG_0170/PHT69,20190412,20190905,15.12921711
GAH2_2019,MO44_PHW65_0099/LH195,20190412,20190905,11.99951722
GAH2_2019,PHN11_PHW65_0092/LH195,20190412,20190905,14.20068909
GAH2_2019,PHN11_PHW65_0491/LH195,20190412,20190905,9.850255094
GAH2_2019,MO44_PHW65_0218/LH195,20190412,20190905,12.53589093
GAH2_2019,PHN11_PHW65_0398/LH195,20190412,20190905,10.58348599
GAH2_2019,PHW65_MOG_0087/LH195,20190412,20190905,12.65608533
GAH2_2019,PHN11_PHW65_0217/LH195,20190412,20190905,10.22640428
GAH2_2019,PHN11_PHW65_0418/LH195,20190412,20190905,11.24946072
GAH2_2019,CG44/CGR01,20190412,20190905,4.699149135
GAH2_2019,PHN11_PHW65_0260/LH195,20190412,20190905,12.92799901
GAH2_2019,PHW65_MOG_0294/LH195,20190412,20190905,14.01188647
GAH2_2019,PHN11_PHW65_0319/LH195,20190412,20190905,12.63942152
GAH2_2019,PHN11_PHW65_0303/PHT69,20190412,20190905,14.70802247
GAH2_2019,B37/H95,20190412,20190905,11.15065656
GAH2_2019,MO44_PHW65_0033/LH195,20190412,20190905,13.80539154
GAH2_2019,PHW65_MOG_0064/PHT69,20190412,20190905,13.5866241
GAH2_2019,PHW65_MOG_0660/PHT69,20190412,20190905,14.88749937
GAH2_2019,PHW65_MOG_0111/LH195,20190412,20190905,13.31595847
GAH2_2019,PHN11_PHW65_0168/LH195,20190412,20190905,13.26142551
GAH2_2019,PHN11_PHW65_0358/LH195,20190412,20190905,9.681351976
GAH2_2019,MO44_PHW65_0200/LH195,20190412,20190905,13.17347247
GAH2_2019,PHW65_MOG_0117/LH195,20190412,20190905,14.33880691
GAH2_2019,MO44_PHW65_0035/LH195,20190412,20190905,8.48730077
GAH2_2019,MO44_PHW65_0084/LH195,20190412,20190905,15.00667683
GAH2_2019,MO44_PHW65_0017/LH195,20190412,20190905,13.55641661
GAH2_2019,PHN11_PHW65_0062/LH195,20190412,20190905,12.02674326
GAH2_2019,PHN11_PHW65_0100/LH195,20190412,20190905,9.838843502
GAH2_2019,PHW65_MOG_0421/PHT69,20190412,20190905,13.39854373
GAH2_2019,PHW65_MOG_0575/LH195,20190412,20190905,5.8708394
GAH2_2019,PHW65_MOG_0343/LH195,20190412,20190905,11.95480111
GAH2_2019,MO44_PHW65_0339/PHT69,20190412,20190905,12.84448927
GAH2_2019,PHW65_MOG_0224/LH195,20190412,20190905,13.06445276
GAH2_2019,PHW65_MOG_0300/LH195,20190412,20190905,12.9457202
GAH2_2019,PHW65_MOG_0620/PHT69,20190412,20190905,11.22137954
GAH2_2019,PHN11_PHW65_0352/LH195,20190412,20190905,13.00372576
GAH2_2019,MO44_PHW65_0180/PHT69,20190412,20190905,11.23569748
GAH2_2019,PHN11_PHW65_0302/LH195,20190412,20190905,12.51749371
GAH2_2019,PHW65_MOG_0293/LH195,20190412,20190905,13.01469244
GAH2_2019,PHW65_MOG_0444/LH195,20190412,20190905,13.90913014
GAH2_2019,PHW65_MOG_0250/PHT69,20190412,20190905,15.36971569
