Env,Date,QV2M,T2MDEW,PS,RH2M,WS2M,SWDIR,T2MMAX,T2MMIN,T2MWET,T2M,PRECTOTCORR
MIH1_2016,20161216,-1.364897555,-1.921760486,0.168084456,1.069185182,0.818126181,-1.526896974,-2.225957365,-1.935810978,-2.000087048,-2.040340832,0.18811128
MIH1_2016,20160530,0.559539657,0.715125267,-0.000778212,-0.169235901,-0.052300202,1.611447608,0.704501564,0.646177541,0.716712984,0.707362738,-0.433761125
MIH1_2016,20160531,0.337411542,0.553663784,0.035931063,-0.625982389,-0.027251961,1.51572746,0.738233465,0.556512454,0.627485204,0.6868907,-0.433761125
MIH1_2016,20160601,0.632236131,0.735188528,-0.026474705,0.140579271,0.18565809,-0.193196247,0.677516043,0.479656665,0.690688215,0.637935826,-0.368883851
MIH1_2016,20160602,0.397991937,0.592834913,0.002892715,-0.332119759,0.216968392,1.792677755,0.59993267,0.535468607,0.619120099,0.633485383,-0.432178753
MIH1_2016,20160603,0.175863823,0.435195004,0.065298484,-0.798941537,-0.565789147,1.887121634,0.588969802,0.336009536,0.521527214,0.595211572,-0.433761125
MIH1_2016,20160604,0.706951952,0.798244492,-0.180653663,0.308500774,0.229492512,0.406650013,0.645470736,0.78250507,0.741808298,0.677099725,0.874860959
MIH1_2016,20160605,0.559539657,0.688374252,-0.463315086,0.371471338,1.18758774,0.318587477,0.336823839,0.684605435,0.617261187,0.540916166,0.238747201
MIH1_2016,20160606,0.262695722,0.482964673,-0.433947666,-0.369062489,0.893270905,1.121360451,0.628604786,0.548277905,0.520597758,0.547146786,-0.357807244
MIH1_2016,20160607,-0.07049645,0.218320705,-0.283439635,0.150654562,1.024774172,-0.116620129,-0.018204422,0.094462772,0.178557932,0.139486198,-0.410025537
MIH1_2016,20160608,-0.440036859,-0.156193504,-0.052171198,-0.819931724,0.624002312,2.105363571,0.1108201,-0.036375059,-0.060312273,0.030895387,-0.43059638
MIH1_2016,20160609,-0.082612529,0.170551035,0.035931063,-0.866949745,-0.565789147,0.374743297,0.341040327,0.04139568,0.265926801,0.350437201,-0.432178753
MIH1_2016,20160610,0.953312224,0.936776533,-0.00444914,0.408414068,0.091727185,1.15964851,0.758472606,0.609579546,0.853343024,0.763438321,-0.43059638
MIH1_2016,20160611,1.544980748,1.260654892,-0.118247895,0.308500774,1.074870654,1.662498354,1.010618568,1.132930869,1.187947201,1.101671997,-0.429014007
MIH1_2016,20160612,-0.131076845,0.152398561,0.079982194,-1.244773127,0.323423417,2.046655214,0.491990585,0.397311177,0.317976339,0.466148722,-0.433761125
MIH1_2016,20160613,-0.007896709,0.271822734,0.035931063,-0.725056075,-0.309044675,0.863554186,0.474281337,0.196937157,0.347718933,0.414523582,-0.422684517
MIH1_2016,20160505,-0.328972802,-0.031992363,-0.14027346,0.014638144,0.836912362,1.436598805,-0.089041415,-0.125125195,-0.046370432,-0.057223387,-0.356224871
MIH1_2016,20160615,1.16332426,1.025628118,-0.24673036,0.675409258,-0.077348443,0.622339413,0.712091241,0.816358215,0.908180931,0.783910359,0.446038003
MIH1_2016,20160616,0.902828562,0.907159338,-0.301794273,0.518402653,1.062346534,-0.717742657,0.524035892,0.712053931,0.813376414,0.71270327,-0.098298148
MIH1_2016,20160617,0.3616437,0.574682439,0.054285701,-1.018918705,0.035368642,2.047931482,0.913639352,0.571151652,0.709277336,0.823074259,-0.433761125
MIH1_2016,20160618,0.4484756,0.639649189,0.270870428,-1.606643965,-0.878892163,1.878187753,1.063746313,0.856616009,0.857990304,1.047376591,-0.433761125
MIH1_2016,20160619,0.767532347,0.853657308,0.25251579,-1.087766521,0.079203065,1.822031933,1.088201941,1.067054478,0.997408711,1.114133237,-0.433761125
MIH1_2016,20160620,1.236020734,1.103970376,0.013905498,-0.489126364,1.475642514,0.996286124,1.154822446,0.868510358,1.138686031,1.151516959,-0.321412675
MIH1_2016,20160621,0.064799765,0.340611058,-0.099893257,-1.407656984,0.323423417,1.954763872,0.691852101,0.58213105,0.530821775,0.700242029,-0.433761125
MIH1_2016,20160622,0.373759779,0.561306931,-0.129260677,-0.945872852,-0.553265027,1.020535228,0.844488954,0.570236702,0.693476583,0.805272486,0.215011613
MIH1_2016,20161022,-0.761112952,-0.564146481,-0.000778212,0.229577668,0.367257839,-0.378255199,-0.4702119,-0.629262571,-0.590102221,-0.603737799,-0.433761125
MIH1_2016,20160624,0.00421937,0.286153635,0.098336832,-1.696481969,-0.327830856,1.998157005,0.841959062,0.518084559,0.528033406,0.74474646,-0.433761125
MIH1_2016,20161024,-0.674281053,-0.438989947,0.311250631,0.092721643,0.542595528,-0.600325942,-0.455875842,-0.470976244,-0.452542726,-0.457763266,-0.433761125
MIH1_2016,20160626,1.334968713,1.143141505,-0.00444914,-0.022304586,0.630264372,0.189684345,1.073022586,1.070714278,1.108013981,1.058947743,-0.202734735
MIH1_2016,20160627,0.656468289,0.77244887,-0.03381656,-1.071813979,0.905795026,1.98411805,1.183494563,0.928897049,0.918404947,1.039365793,-0.433761125
MIH1_2016,20160628,0.103167349,0.374049827,0.076311267,-0.704905495,0.298375176,-0.123001472,0.275263119,0.689180184,0.434158345,0.483950494,-0.433761125
MIH1_2016,20160629,-0.118960766,0.177238789,0.083653122,-1.522683214,-0.528216786,1.943277454,0.717994324,0.422929774,0.403486296,0.607672813,-0.433761125
MIH1_2016,20160630,-0.193676587,0.100807318,-0.015461923,-2.053315163,-0.434285881,1.610171339,0.841115764,0.415610175,0.423934329,0.717153713,-0.281853362
MIH1_2016,20160701,0.163747744,0.406533202,-0.026474705,-0.693990597,0.924581207,1.100940153,0.468378254,0.442143721,0.481560604,0.544476521,0.824225038
MIH1_2016,20160523,-0.389553197,-0.115111588,0.046943846,-1.475665193,-0.659720052,1.654840742,0.504640048,-0.16446804,0.085612327,0.271219314,-0.433761125
MIH1_2016,20160703,0.040567607,0.330101731,0.098336832,-1.438722462,-0.465596182,1.097111347,0.868944583,0.454038069,0.538257423,0.723384333,-0.433761125
MIH1_2016,20161102,0.410108016,0.607165814,0.109349615,1.551959502,-0.4154997,-1.338009216,0.061908843,0.330519837,0.40255684,0.205352756,2.509451784
MIH1_2016,20160526,1.260252892,1.123078244,-0.070525836,0.775322552,0.116775427,0.997562393,0.738233465,0.953600695,1.00019708,0.869358867,-0.332489283
MIH1_2016,20160706,1.236020734,1.102059589,-0.202679229,-0.206178632,0.411092261,0.58788016,0.99628251,1.05790498,1.095001597,1.070518895,-0.429014007
MIH1_2016,20160707,1.347084792,1.158427799,-0.206350156,-0.610029846,-0.672244173,0.883974484,1.196987323,1.170443813,1.221407619,1.259217683,2.145506102
MIH1_2016,20160708,1.187556418,1.069576214,-0.257743142,-0.458060886,0.166871909,1.046060601,1.083985454,1.078033877,1.102437245,1.115023326,0.264065161
MIH1_2016,20160709,0.656468289,0.773404264,-0.103564184,-0.473173821,0.811864121,0.434727923,0.714621134,0.934386748,0.807799677,0.826634613,-0.40527842
MIH1_2016,20160710,0.571655736,0.71894684,0.043272919,-1.050823791,-0.665982112,1.337049851,1.010618568,0.778845271,0.857990304,0.973499235,-0.422684517
MIH1_2016,20160711,1.00177654,0.977858449,0.013905498,-0.971900685,-0.052300202,0.441109267,1.118560653,1.051500331,1.085707036,1.168428643,-0.114121874
MIH1_2016,20160712,1.286504397,1.125944424,-0.12558975,-0.840921912,0.749243518,1.630591638,1.341191201,1.243639802,1.238137828,1.323304063,0.499838669
MIH1_2016,20160713,1.643928727,1.305558381,-0.151286243,0.192634937,0.630264372,0.910776125,1.152292554,1.319580641,1.263233141,1.202252011,0.835301645
MIH1_2016,20160714,0.902828562,0.897605404,-0.213692011,-1.00380577,1.312828946,1.400863283,1.078082371,1.240894953,1.035516409,1.147956605,-0.383125204
MIH1_2016,20160715,0.595887894,0.737099315,-0.055842126,-0.53110674,0.442402563,0.322416283,0.769435474,0.861190759,0.786422188,0.818623816,-0.379960459
MIH1_2016,20161114,-0.722745369,-0.531663106,-0.092551402,0.21866277,0.39230608,-0.739439224,-0.38841204,-0.659455916,-0.567795276,-0.591276559,-0.433761125
MIH1_2016,20161115,-0.389553197,-0.101736081,-0.165969953,1.221154142,-0.365403217,-0.807081462,-0.269507087,-0.29805072,-0.257356955,-0.397237239,-0.433761125
MIH1_2016,20161116,-0.42792078,-0.132308669,-0.085209546,1.190088664,-0.471858243,-0.824949223,-0.441539784,-0.383141057,-0.286170093,-0.423049809,-0.433761125
MIH1_2016,20161117,-0.254256981,0.032974387,-0.081538619,0.707314343,1.262732464,-0.749649373,-0.065429084,-0.378566308,-0.069606833,-0.163143932,-0.433761125
MIH1_2016,20160720,0.818016009,0.881363717,0.234161152,-1.066776334,-0.252686132,1.634420443,1.272040804,0.874000057,1.026221849,1.145286339,-0.43059638
MIH1_2016,20160721,1.72874128,1.353328051,0.068969412,0.119589084,0.37978196,0.133528525,1.11940395,1.307686293,1.305058664,1.239635733,0.93815586
MIH1_2016,20160320,-1.179117678,-1.35903378,0.120362398,-0.809016827,0.17939603,0.877593141,-1.049557306,-1.037330211,-1.254663296,-1.137790971,-0.433761125
MIH1_2016,20160321,-1.104401857,-1.200438478,0.094665905,-0.866949745,0.279588995,0.6351021,-0.965227552,-1.010796664,-1.095726312,-0.979355197,-0.433761125
MIH1_2016,20160614,0.460591679,0.632961435,-0.03381656,-0.09535044,0.373519899,0.71933583,0.517289511,0.64983734,0.611684451,0.582750331,0.053609615
MIH1_2016,20160323,-0.746977527,-0.571789628,-0.118247895,1.206041207,1.519476936,-1.237183993,-0.754403169,-0.56430113,-0.708143139,-0.824479777,0.460279355
MIH1_2016,20160324,-0.403688622,-0.236446548,-0.518379,1.337019979,1.39423573,-1.327799066,-0.294806013,-0.939430575,-0.394916451,-0.536091064,2.292666747
MIH1_2016,20161124,-0.734861448,-0.523064565,0.098336832,1.787889214,-0.083610503,-1.705574583,-1.114491216,-0.597239326,-0.716508244,-0.885895892,-0.160010677
MIH1_2016,20160728,1.137072756,1.049512953,-0.110906039,-0.321204861,-0.478120303,0.80356956,0.970983584,1.132015919,1.070835739,1.072299072,-0.058738835
MIH1_2016,20160729,0.842248167,0.88805147,-0.052171198,-0.332119759,0.054154823,0.059504944,0.936408385,0.947196046,0.909110387,0.912973209,0.164375692
MIH1_2016,20160730,1.08860844,1.030405085,-0.037487488,0.775322552,0.204444271,-0.508434601,0.583066719,0.927982099,0.907251475,0.777679739,1.637564519
MIH1_2016,20160731,0.953312224,0.953973614,0.013905498,0.019675789,-0.302782614,0.187131807,0.877377558,0.966409993,0.933276244,0.898731791,-0.313500813
MIH1_2016,20160801,0.878596404,0.912891698,0.087324049,-0.468136176,-0.390451459,1.518279997,1.017364949,0.839231962,0.963948294,0.995751451,-0.433761125
MIH1_2016,20160802,0.929080066,0.9415535,0.10200776,-0.819931724,-0.860105982,1.145609555,1.166628612,0.964580093,1.048528794,1.131044921,-0.433761125
MIH1_2016,20160803,0.890712483,0.918624059,0.072640339,-1.134784542,-0.678506233,1.510622386,1.253488258,1.130186019,1.071765195,1.196911479,-0.433761125
MIH1_2016,20160331,0.127399507,0.338700272,-0.690912596,0.969271888,3.128826436,-1.135082502,-0.035070373,-0.242238778,0.205512157,0.077179995,2.242030826
MIH1_2016,20160401,-0.858041584,-0.744715831,-0.408251173,-0.363185237,0.98720181,0.145014942,-0.733320731,-0.475550994,-0.702566403,-0.650912496,-0.256535402
MIH1_2016,20160806,0.4484756,0.632006042,-0.074196764,-1.339648776,-0.064824322,1.245158509,1.001342295,0.85021136,0.816164782,0.973499235,-0.433761125
MIH1_2016,20160807,0.262695722,0.496340181,0.050614774,-1.438722462,-0.00846578,1.1966603,0.916169245,0.877659856,0.700912232,0.88003993,-0.433761125
MIH1_2016,20160808,0.187979902,0.432328824,0.090994977,-1.528560466,-0.271472313,1.587198504,1.083142156,0.703819382,0.688829303,0.916533564,-0.433761125
MIH1_2016,20160809,0.719068031,0.813530786,0.039601991,-1.129746897,-0.747388896,0.762728963,1.039290684,0.824592764,0.960230469,1.082090047,-0.433761125
MIH1_2016,20160810,0.559539657,0.70461594,0.090994977,-2.399233458,-0.972823068,1.009048811,1.386729268,1.175933512,1.058752811,1.372258937,-0.429014007
MIH1_2016,20160702,-0.106844687,0.19443587,0.160742601,-1.186840208,-0.578313268,1.413625969,0.679202638,0.295751742,0.36723751,0.521334216,-0.433761125
MIH1_2016,20161210,-1.227581994,-1.476547167,0.465429589,0.423527004,0.523809347,-1.395441304,-1.790815837,-1.213000585,-1.51491099,-1.526759698,-0.20589948
MIH1_2016,20161211,-1.118537283,-1.23196646,0.039601991,1.39411329,0.962153569,-1.711955927,-1.679500563,-1.231299582,-1.35504455,-1.446651722,1.291024935
MIH1_2016,20160705,0.890712483,0.913847092,-0.158628098,-0.704905495,-0.033514021,0.947787916,1.104224594,0.976474442,0.999267623,1.062508097,-0.433761125
MIH1_2016,20160815,1.16332426,1.073397788,0.124033325,0.497412465,-0.302782614,-0.309336693,0.714621134,1.005752837,0.981607959,0.88003993,9.913372861
MIH1_2016,20160816,1.482381007,1.237725451,-0.030145633,0.79631274,0.749243518,0.079925242,0.695225291,1.199722209,1.108013981,0.969938881,3.197783835
MIH1_2016,20160817,1.397568454,1.194732748,0.083653122,0.848368406,-0.252686132,0.45642449,0.757629308,1.030456484,1.061541179,0.921874096,0.634340334
MIH1_2016,20160818,1.16332426,1.072442394,0.057956629,0.49237482,-0.553265027,0.933748961,0.81160035,0.788909719,0.985325783,0.887160639,-0.414772655
MIH1_2016,20161217,-1.227581994,-1.521450656,-0.389896535,1.562034793,-0.20885171,-1.632827271,-1.790815837,-1.563426383,-1.643175925,-1.728809815,-0.017597149
MIH1_2016,20161218,-1.377013634,-1.970485549,0.307579704,1.358010167,0.18565809,-1.344390559,-2.136567826,-2.002602318,-2.068866795,-2.126679428,-0.397366557
MIH1_2016,20161219,-1.461826187,-2.322070316,0.729736374,1.452046208,0.505023166,-0.919393102,-2.445214723,-2.305450723,-2.427636831,-2.486275231,-0.432178753
MIH1_2016,20161220,-1.314413893,-1.764120577,0.22314837,1.074222827,2.421213621,-1.192514591,-1.833824012,-2.180102592,-1.848585712,-1.897036564,-0.433761125
MIH1_2016,20160823,0.509055995,0.680731105,0.263528573,-0.169235901,-0.083610503,1.137951943,0.637881059,0.530893858,0.672099094,0.653957421,-0.433761125
MIH1_2016,20160824,1.421800612,1.188044994,0.035931063,0.9482817,0.624002312,-0.296574007,0.826779706,0.836487112,1.04016369,0.886270551,0.172287555
MIH1_2016,20160825,1.581328985,1.271164219,-0.01913285,0.880273491,0.160609849,0.254774045,0.861354905,0.9224924,1.12939147,0.979729856,-0.228052696
MIH1_2016,20160826,0.866480325,0.910980912,0.153400746,0.192634937,-0.547002966,0.965655677,0.707031456,0.835572162,0.859849216,0.798151777,-0.432178753
MIH1_2016,20160827,1.458148849,1.219572976,0.127704253,1.248021582,-0.133706986,-0.878552506,0.600775967,1.046010631,1.038304778,0.852447183,2.365455884
MIH1_2016,20160828,1.544980748,1.274985793,0.215806514,1.116203203,-0.553265027,0.637654637,0.674142852,1.103652473,1.108013981,0.935225425,-0.129945599
MIH1_2016,20160829,1.100724519,1.04855756,0.278212283,0.276595689,-0.60962357,0.964379408,0.830152896,0.91791765,0.983466871,0.907632678,-0.43059638
MIH1_2016,20160830,1.397568454,1.197598928,0.127704253,1.111165558,-0.678506233,-0.156184456,0.696911886,1.033201333,1.034586953,0.864908424,0.477685453
MIH1_2016,20160831,0.719068031,0.805887639,0.017576426,0.313538419,-0.202589649,0.183303002,0.515602916,0.682775535,0.746455578,0.677989814,-0.408443165
MIH1_2016,20160901,0.311160038,0.542199063,0.153400746,0.371471338,0.304637236,0.71933583,0.316584698,0.51350981,0.47784278,0.410073139,-0.429014007
MIH1_2016,20160902,0.202115327,0.468633773,0.289225066,0.17164475,0.047892763,1.017982691,0.42874327,0.375352381,0.431369977,0.391381278,-0.433761125
MIH1_2016,20160903,0.238463564,0.492518607,0.2671995,0.014638144,-0.521954725,1.054994482,0.525722487,0.24451455,0.467618763,0.435885709,-0.433761125
MIH1_2016,20160904,0.385875858,0.606210421,0.270870428,0.008760892,-0.553265027,1.066480899,0.62017181,0.402800876,0.580082945,0.547146786,-0.433761125
MIH1_2016,20160905,0.890712483,0.909070125,0.186439094,0.124626729,0.016582462,0.813779709,0.917012542,0.583046,0.869143777,0.817733727,-0.433761125
MIH1_2016,20160906,1.815573179,1.399186933,0.090994977,0.455432089,0.292113115,0.686152845,1.091575131,1.280237797,1.309705944,1.204922277,-0.362554361
MIH1_2016,20160907,1.989236978,1.469886044,-0.022803778,0.518402653,0.523809347,-0.028557592,1.12952352,1.387286931,1.371979499,1.258327594,0.357425141
MIH1_2016,20160908,1.767108863,1.362881985,-0.187995518,1.043157349,0.567643769,-0.872171162,0.778711747,1.129271069,1.203747954,1.03491535,0.518827139
MIH1_2016,20160909,0.866480325,0.899516191,-0.044829343,-0.001314398,-0.590837389,-0.153631919,0.711247944,0.85478611,0.871002689,0.831085056,0.197605515
MIH1_2016,20160910,0.791764505,0.837415621,-0.210021084,0.906301324,0.955891508,-0.948747281,0.590656397,0.629708443,0.700912232,0.563168382,1.67554146
MIH1_2016,20160911,0.016335449,0.309083077,0.193780949,-0.23724411,-0.653457992,0.838028813,0.297188855,0.282942444,0.319835251,0.324624631,-0.43059638
MIH1_2016,20160912,0.09105127,0.370228254,0.171755384,-0.38921307,-0.190065529,0.875040604,0.489460693,0.336009536,0.400697928,0.420754202,-0.433761125
MIH1_2016,20160913,0.682719794,0.768627297,0.076311267,0.229577668,0.17939603,0.515132848,0.771965366,0.561087203,0.716712984,0.656627687,-0.272359127
MIH1_2016,20160914,0.325295463,0.558440751,0.256186718,0.176682395,0.047892763,0.39133479,0.438862841,0.497955662,0.51780939,0.471489254,-0.398948929
MIH1_2016,20160915,0.040567607,0.332012518,0.300237849,-0.101227693,-0.553265027,0.497265087,0.366339253,0.276537795,0.333777092,0.330855252,-0.433761125
MIH1_2016,20160916,0.656468289,0.754296396,0.079982194,0.381546628,0.242016633,0.369638223,0.615955323,0.414695225,0.680464199,0.598771926,-0.194822873
MIH1_2016,20160917,1.175440339,1.073397788,-0.110906039,1.142231036,0.166871909,-0.619469972,0.592342992,0.927067149,0.910969299,0.74474646,2.211965748
MIH1_2016,20160918,0.64435221,0.76385033,-0.03381656,0.266520399,-0.547002966,0.351770462,0.587283207,0.635198142,0.700912232,0.630815117,-0.43059638
MIH1_2016,20160919,0.559539657,0.712259087,0.039601991,-0.342195049,-0.384189398,0.706573143,0.812443648,0.671796137,0.73901993,0.75097708,-0.433761125
MIH1_2016,20160920,0.472707758,0.642515369,0.182768166,-0.495003617,-0.402975579,0.645312249,0.646314034,0.773355572,0.680464199,0.705582561,-0.433761125
MIH1_2016,20160921,0.791764505,0.843147981,0.197451877,0.134702019,-0.271472313,-0.374426393,0.773651961,0.58396095,0.792928381,0.731395131,-0.131527971
MIH1_2016,20160922,0.682719794,0.789645951,0.079982194,-0.421118155,-0.42176176,-0.165118337,0.874847665,0.872170157,0.822670974,0.839985942,-0.427431635
MIH1_2016,20160923,0.620120052,0.739010102,0.113020542,0.260643146,0.19192015,-1.050848772,0.570417256,0.487891214,0.67302855,0.601442192,-0.395784184
MIH1_2016,20160924,-0.118960766,0.189658903,0.248844863,-0.41608051,-0.033514021,0.31603494,0.306465128,0.288432143,0.228748559,0.262318428,-0.433761125
MIH1_2016,20160527,1.199672497,1.086773295,-0.048500271,0.35048115,-0.052300202,0.755071352,0.813286945,0.950855845,1.015997832,0.932555159,-0.398948929
MIH1_2016,20160528,1.064376282,1.015118791,-0.000778212,0.014638144,1.049822413,0.303272254,0.857981715,1.065224579,0.989043607,0.948576754,-0.330906911
MIH1_2016,20160529,0.953312224,0.953973614,-0.00444914,0.240492566,0.636526432,1.53487149,0.767748879,0.838317012,0.897956914,0.830194968,-0.41160791
MIH1_2016,20160928,0.09105127,0.358763533,-0.118247895,0.932329157,0.204444271,-1.01511325,-0.076391952,0.301241442,0.228748559,0.104772742,1.525216069
MIH1_2016,20160929,0.397991937,0.608121207,0.157071673,1.337019979,1.137491257,-1.238460262,0.023960454,0.554682554,0.432299433,0.262318428,2.270513532
MIH1_2016,20160930,0.422224095,0.622452108,0.138717035,1.295039603,0.955891508,-1.435005632,0.043356298,0.540043356,0.45181801,0.284570644,1.371725934
MIH1_2016,20161001,0.187979902,0.441882758,0.021247353,0.675409258,-0.202589649,-0.632232658,0.087207769,0.395481278,0.344930565,0.248967099,1.042592447
MIH1_2016,20161002,0.139515586,0.405577809,0.01023457,0.812265283,-0.553265027,-0.378255199,0.142865406,0.151189664,0.288233746,0.173309566,-0.348313008
MIH1_2016,20161003,0.226347485,0.4791431,0.10200776,0.775322552,-0.866368042,-1.041914891,0.205269424,0.342414185,0.355154581,0.233835592,-0.41160791
MIH1_2016,20161004,0.349527621,0.572771652,0.164413528,0.507487755,0.304637236,0.11948957,0.399227857,0.352478634,0.475054412,0.375359683,-0.432178753
MIH1_2016,20161005,0.767532347,0.841237194,0.079982194,0.680446903,0.730457337,-0.083437144,0.66486658,0.591280549,0.737161018,0.628144851,0.354260396
MIH1_2016,20161006,0.989660461,0.984546203,0.153400746,0.927291512,-0.00846578,-0.434411019,0.627761488,0.780675171,0.846836831,0.705582561,0.540980355
MIH1_2016,20161007,0.410108016,0.58901334,0.076311267,0.161569459,0.799340001,-0.157460725,0.628604786,0.321370339,0.543834159,0.491961292,-0.408443165
MIH1_2016,20161008,-0.650048895,-0.411283539,0.241503007,-0.442108343,0.511285226,0.340284044,-0.309142071,-0.258707876,-0.359597121,-0.305558112,-0.433761125
MIH1_2016,20161009,-0.623797391,-0.366380049,0.428720313,-0.148245713,-0.365403217,-0.020899981,-0.230715401,-0.308115168,-0.358667665,-0.345612099,-0.433761125
MIH1_2016,20161010,-0.476385096,-0.181033732,0.447074951,0.161569459,-0.177541408,0.221591061,-0.07386206,-0.406014804,-0.209025241,-0.231680756,-0.433761125
MIH1_2016,20161011,-0.230024823,0.076922483,0.263528573,-0.405165613,0.373519899,-0.181709829,0.212859102,0.187787658,0.104201448,0.127915046,-0.433761125
MIH1_2016,20161012,0.103167349,0.346343419,-0.008120067,0.308500774,1.337877187,-0.599049674,0.421153592,0.126486017,0.284515922,0.221374352,1.305266287
MIH1_2016,20161013,-0.611681312,-0.354915329,0.2671995,-0.290139383,0.066678944,-0.032386398,-0.339500783,-0.248643427,-0.333572351,-0.308228377,-0.432178753
MIH1_2016,20161014,-0.551100917,-0.273706891,0.325934342,0.082646353,-0.089872564,0.153948823,-0.131206292,-0.483785542,-0.294535197,-0.308228377,-0.433761125
MIH1_2016,20161015,0.187979902,0.394113088,0.068969412,0.780360197,1.20011186,-0.736886687,0.263456954,-0.118720546,0.279868641,0.169749212,0.599528138
MIH1_2016,20161016,0.620120052,0.745697855,-0.092551402,1.342057624,0.605216131,-1.472017423,0.17238082,0.737672527,0.567070561,0.390491189,1.768901439
MIH1_2016,20161017,0.941196145,0.930088779,-0.345845404,0.523440298,1.575835479,-0.794318776,0.626074893,0.742247276,0.836612815,0.736735663,-0.31824793
MIH1_2016,20161018,0.656468289,0.740920888,-0.364200042,0.324453317,1.707338746,-0.929603251,0.579693529,0.334179637,0.671169638,0.596101661,-0.429014007
MIH1_2016,20161019,0.016335449,0.31003847,0.079982194,0.297585877,-0.640933871,-0.236589381,0.24068792,0.24085475,0.262208976,0.213363554,-0.373630969
MIH1_2016,20161020,-0.058380371,0.235517786,0.061627556,1.158183578,0.148085728,-1.561356227,-0.305768881,0.125571067,0.085612327,-0.056333298,0.632757961
MIH1_2016,20161021,-0.662164974,-0.416060506,0.035931063,-0.127255525,0.955891508,-1.055953846,-0.489607744,-0.332818815,-0.41629394,-0.40969848,-0.43059638
MIH1_2016,20161129,-0.365321039,-0.092182147,-0.53306271,0.738379821,1.688552565,-0.879828774,-0.394315122,-0.017161111,-0.19043612,-0.279745542,-0.136275089
MIH1_2016,20161023,-0.242140902,0.035840567,-0.110906039,0.465507379,0.39230608,-0.209787739,0.092267554,-0.327329116,-0.030569679,-0.092826931,-0.433761125
MIH1_2016,20160110,-1.191233757,-1.46890402,-0.4119221,0.213625125,3.510812115,-1.497542795,-1.343024847,-1.51676394,-1.494462957,-1.493826419,0.221341103
MIH1_2016,20161025,-0.761112952,-0.550770973,0.487455155,0.240492566,-0.42176176,-0.376978931,-0.546951976,-0.664030666,-0.594749501,-0.624209838,-0.432178753
MIH1_2016,20161026,-0.698513211,-0.464785568,0.333276197,1.337019979,1.287780705,-1.575395182,-0.971973933,-0.412419453,-0.615197534,-0.746151978,2.650282939
MIH1_2016,20161027,-0.611681312,-0.349182968,0.120362398,1.169098476,0.18565809,-1.358429514,-0.766209334,-0.370331759,-0.485073687,-0.604627888,-0.182163893
MIH1_2016,20161028,-0.500617254,-0.223071041,0.175426311,0.465507379,0.598954071,-0.57480057,-0.348777055,-0.475550994,-0.294535197,-0.356293163,-0.432178753
MIH1_2016,20161029,0.422224095,0.599522667,-0.110906039,1.064147537,0.99972593,-1.156779069,0.239001325,0.362543082,0.450888554,0.30593277,-0.197987618
MIH1_2016,20161030,-0.440036859,-0.148550357,0.120362398,0.722427279,0.260802814,-1.281853395,-0.467682008,-0.448102498,-0.245274027,-0.331370682,0.447620375
MIH1_2016,20161031,-0.599565233,-0.335807461,0.160742601,0.696399446,0.467450804,-0.786661164,-0.557914844,-0.522213437,-0.438600885,-0.527190178,-0.425849262
MIH1_2016,20161101,0.238463564,0.445704331,-0.052171198,0.828217825,0.605216131,-0.544170122,0.402601047,0.070674076,0.329129812,0.215143731,-0.432178753
MIH1_2016,20160813,1.851921416,1.397276147,-0.24673036,0.791275095,0.912057086,-0.088542218,0.973513477,1.226255755,1.267880422,1.125704389,5.231132539
MIH1_2016,20161103,-0.230024823,0.086476417,0.190110021,1.016289909,-0.096134624,-1.089136831,-0.319261642,-0.073888003,-0.043582064,-0.163143932,-0.341983518
MIH1_2016,20161104,-0.611681312,-0.336762854,0.432391241,0.570458319,-0.21511377,-0.327204454,-0.39853161,-0.29530587,-0.402352099,-0.456873177,-0.422684517
MIH1_2016,20161105,-0.26637306,0.042528321,0.351630835,1.053232639,0.141823668,-0.420372064,0.007094504,-0.22759958,-0.103996707,-0.237911376,-0.433761125
MIH1_2016,20161106,-0.280508486,0.036795961,0.417707531,0.738379821,-0.747388896,-0.402504304,0.054319165,-0.104996298,-0.078901394,-0.185396148,-0.432178753
MIH1_2016,20161107,-0.328972802,-0.015750676,0.384669183,0.602363404,-0.309044675,-0.413990721,0.010467694,-0.274262023,-0.11979746,-0.215659161,-0.433761125
MIH1_2016,20161108,-0.328972802,-0.032947757,0.138717035,0.549468131,1.162539499,-1.391612498,-0.137952672,-0.056503956,-0.117009092,-0.192516857,-0.406860792
MIH1_2016,20161109,-0.698513211,-0.477205682,0.226819297,0.224540023,0.505023166,-0.463765198,-0.605139506,-0.320924466,-0.512027913,-0.534310887,-0.432178753
MIH1_2016,20161110,-0.575333075,-0.310967233,-0.055842126,-0.053370064,1.932772917,-0.4433449,-0.223969021,-0.327329116,-0.309406494,-0.301107668,-0.433761125
MIH1_2016,20161111,-0.78534511,-0.641533345,0.241503007,0.092721643,0.511285226,-0.491843108,-0.775485607,-0.755525652,-0.655164144,-0.658033205,-0.433761125
MIH1_2016,20161112,-0.969105642,-0.8937572,0.410365676,0.108674186,0.160609849,-0.435687288,-0.758619657,-0.954984723,-0.90332891,-0.896576955,-0.433761125
MIH1_2016,20161113,-0.858041584,-0.714143243,0.113020542,0.003723247,1.294042765,-0.422924602,-0.491294339,-0.70520341,-0.716508244,-0.706988079,-0.433761125
