"Env","Hybrid","Pollen_DAP_days","Silk_DAP_days","ASI","Plant_Height_cm","Ear_Height_cm","EHC","Yield_Mg_ha","Grain_Moisture","Twt_kg_m3"
"IAH3_2021","W10004_0396/PHK76",NA,NA,NA,260,121,0.465384615,10.34,16,747.85
"IAH3_2021","W10004_0396/PHZ51",NA,NA,NA,229,133,0.580786026,7.9,15.9,741.42
"IAH3_2021","W10004_0403/PHK76",NA,NA,NA,277,144,0.519855596,11.53,15.6,753
"IAH3_2021","W10004_0403/PHZ51",NA,NA,NA,298,154.5,0.518456376,11.85,15.95,741.42
"IAH3_2021","W10004_0409/PHK76",NA,NA,NA,290,133,0.45862069,12.87,16.3,741.42
"IAH3_2021","W10004_0410/PHK76",NA,NA,NA,271,132,0.487084871,8.54,15.35,721.47
"IAH3_2021","W10004_0410/PHZ51",NA,NA,NA,290,122,0.420689655,9.11,15.2,729.83
"IAH3_2021","W10004_0412/PHK76",NA,NA,NA,290,155,0.534482759,9.01,15.6,753
"IAH3_2021","W10004_0412/PHZ51",NA,NA,NA,316,154.5,0.488924051,9.7,15.45,767.16
"IAH3_2021","W10004_0417/PHK76",NA,NA,NA,267,124,0.464419476,10.26,16.1,774.89
"IAH3_2021","W10004_0417/PHZ51",NA,NA,NA,293,145,0.494880546,9.05,15.6,747.85
"IAH3_2021","W10004_0419/PHK76",NA,NA,NA,262,135,0.515267176,11.35,16.3,742.71
"IAH3_2021","W10004_0419/PHZ51",NA,NA,NA,290,144,0.496551724,10.69,16.1,732.41
"IAH3_2021","W10004_0424/PHK76",NA,NA,NA,281.5,142,0.504440497,9.99,16.35,755.58
"IAH3_2021","W10004_0424/PHZ51",NA,NA,NA,294,145,0.493197279,9.05,15.4,767.16
"IAH3_2021","W10004_0427/PHK76",NA,NA,NA,274,145,0.52919708,12.15,16.2,764.59
"IAH3_2021","W10004_0427/PHZ51",NA,NA,NA,309,156,0.504854369,9.96,15.6,746.57
"IAH3_2021","W10004_0430/PHK76",NA,NA,NA,265,133,0.501886792,9.69,15.9,768.45
"IAH3_2021","W10004_0430/PHZ51",NA,NA,NA,324,181,0.558641975,8.8,16.45,754.29
"IAH3_2021","W10004_0465/PHK76",NA,NA,NA,287,173,0.602787456,5.29,16.1,764.59
"IAH3_2021","W10004_0465/PHZ51",NA,NA,NA,314,163,0.51910828,10.93,16.1,755.58
"IAH3_2021","W10004_0467/PHK76",NA,NA,NA,257,124,0.482490272,9.26,15.9,738.84
"IAH3_2021","W10004_0467/PHZ51",NA,NA,NA,284,116,0.408450704,11.13,15.7,759.44
"IAH3_2021","W10004_0474/PHZ51",NA,NA,NA,301,143,0.475083056,11.87,15.5,742.71
"IAH3_2021","W10004_0476/PHK76",NA,NA,NA,274,115,0.419708029,10.67,15,737.56
"IAH3_2021","W10004_0476/PHZ51",NA,NA,NA,288,132,0.458333333,11.55,15.4,728.55
"IAH3_2021","W10004_0487/PHK76",NA,NA,NA,280,165,0.589285714,10.19,16.8,738.84
"IAH3_2021","W10004_0487/PHZ51",NA,NA,NA,284,147,0.517241379,7.41,15.1,750.43
"IAH3_2021","W10004_0498/PHK76",NA,NA,NA,280,138,0.492857143,14.17,16.4,750.43
"IAH3_2021","W10004_0498/PHZ51",NA,NA,NA,293,160,0.546075085,13.35,16.2,741.42
"IAH3_2021","W10004_0501/PHK76",NA,NA,NA,283,146,0.51590106,10.16,15.8,773.6
"IAH3_2021","W10004_0501/PHZ51",NA,NA,NA,280,162,0.578571429,6.3,15.8,755.58
"IAH3_2021","W10004_0505/PHK76",NA,NA,NA,279,133,0.476702509,10.8,15.8,740.13
"IAH3_2021","W10004_0505/PHZ51",NA,NA,NA,307,140,0.456026059,9.57,16.2,718.25
"IAH3_2021","W10004_0601/PHK76",NA,NA,NA,255,108,0.423529412,10.23,16.9,754.29
"IAH3_2021","W10004_0601/PHZ51",NA,NA,NA,293,134,0.457337884,10.8,15.6,736.27
"IAH3_2021","W10004_0602/PHK76",NA,NA,NA,263,116,0.441064639,7.51,15.7,747.85
"IAH3_2021","W10004_0602/PHZ51",NA,NA,NA,280,153,0.546428571,11.08,15.5,759.44
"IAH3_2021","W10004_0608/PHK76",NA,NA,NA,279,138,0.494623656,7.74,15.6,786.47
"IAH3_2021","W10004_0612/PHK76",NA,NA,NA,282,138,0.489361702,6.75,16.8,760.73
"IAH3_2021","W10004_0612/PHZ51",NA,NA,NA,314,178,0.566878981,11.91,16.6,764.59
"IAH3_2021","W10004_0614/PHK76",NA,NA,NA,304,145,0.476973684,11.56,16.5,764.59
"IAH3_2021","W10004_0614/PHZ51",NA,NA,NA,313,140,0.447284345,10.3,15.4,764.59
"IAH3_2021","W10004_0616/PHK76",NA,NA,NA,249,111,0.445783133,11.86,15.7,809.64
"IAH3_2021","W10004_0616/PHZ51",NA,NA,NA,305,160,0.524590164,11.23,15.6,741.42
"IAH3_2021","W10004_0618/PHK76",NA,NA,NA,288,150,0.520833333,11.18,15.7,756.86
"IAH3_2021","W10004_0618/PHZ51",NA,NA,NA,316,156,0.493670886,11.13,15.4,740.13
"IAH3_2021","W10004_0619/PHK76",NA,NA,NA,278.5,148,0.531418312,10.65,16.2,762.66
"IAH3_2021","W10004_0619/PHZ51",NA,NA,NA,290,158,0.544827586,11.4,16.1,769.74
"IAH3_2021","W10004_0620/PHK76",NA,NA,NA,266,141,0.530075188,10.19,15.9,753
"IAH3_2021","W10004_0620/PHZ51",NA,NA,NA,310,157,0.506451613,10.41,15.3,756.86
"IAH3_2021","W10004_0622/PHK76",NA,NA,NA,293,143,0.488054608,12.05,16,747.85
"IAH3_2021","W10004_0622/PHZ51",NA,NA,NA,234,163,0.496758671252,9.94,15.4,741.42
"IAH3_2021","W10004_0624/PHZ51",NA,NA,NA,307,140,0.456026059,11.01,15.7,729.83
"IAH3_2021","W10004_0625/PHK76",NA,NA,NA,280,148,0.528571429,11.38,16.6,741.42
"IAH3_2021","W10004_0625/PHZ51",NA,NA,NA,303,177,0.584158416,6.35,16,729.83
"IAH3_2021","W10004_0626/PHK76",NA,NA,NA,279,141,0.505376344,10.14,17.5,738.84
"IAH3_2021","W10004_0626/PHZ51",NA,NA,NA,302,156,0.516556291,11.64,16.2,756.86
"IAH3_2021","W10004_0628/PHK76",NA,NA,NA,287,143,0.49825784,6.24,15.9,732.41
"IAH3_2021","W10004_0628/PHZ51",NA,NA,NA,304,150,0.493421053,11.65,14.8,724.69
"IAH3_2021","W10004_0631/PHK76",NA,NA,NA,276,133.5,0.483695652,12.52,16.6,767.81
"IAH3_2021","W10004_0631/PHZ51",NA,NA,NA,258,166,0.643410853,10.43,15.9,759.44
"IAH3_2021","W10004_0632/PHK76",NA,NA,NA,264,132,0.5,10.38,16.5,756.86
"IAH3_2021","W10004_0632/PHZ51",NA,NA,NA,300,150,0.5,9.35,15.5,759.44
"IAH3_2021","W10004_0636/PHZ51",NA,NA,NA,285.5,123,0.430823117,10.88,15.7,740.13
"IAH3_2021","W10004_0637/PHK76",NA,NA,NA,264,125,0.473484848,8.96,16.4,751.72
"IAH3_2021","W10004_0637/PHZ51",NA,NA,NA,299.5,137.5,0.459098497,9.78,15.7,736.91
"IAH3_2021","W10004_0639/PHK76",NA,NA,NA,303,126,0.415841584,14.08,16.5,774.89
"IAH3_2021","W10004_0639/PHZ51",NA,NA,NA,333,155,0.465465465,9.1,15.8,742.71
"IAH3_2021","W10004_0644/PHK76",NA,NA,NA,283,165,0.583038869,9.31,16.2,738.84
"IAH3_2021","W10004_0645/PHK76",NA,NA,NA,292,174,0.595890411,12.56,16.7,740.13
"IAH3_2021","W10004_0645/PHZ51",NA,NA,NA,325,180,0.553846154,10.34,16.8,738.84
"IAH3_2021","W10004_0646/PHK76",NA,NA,NA,270,153,0.566666667,11.39,15.8,777.46
"IAH3_2021","W10004_0646/PHZ51",NA,NA,NA,312,150,0.480769231,12.3,16.1,731.12
"IAH3_2021","W10004_0649/PHK76",NA,NA,NA,240,124,0.516666667,7.58,16.4,711.81
"IAH3_2021","W10004_0649/PHZ51",NA,NA,NA,276.5,126,0.455696203,10.02,15.6,744.64
"IAH3_2021","W10004_0650/PHZ51",NA,NA,NA,320,165,0.515625,9.29,16.1,718.25
"IAH3_2021","W10004_0651/PHK76",NA,NA,NA,249,118,0.473895582,12.19,15.6,768.45
"IAH3_2021","W10004_0651/PHZ51",NA,NA,NA,272,120,0.441176471,9.84,15.1,776.17
"IAH3_2021","W10004_0654/PHK76",NA,NA,NA,268,122,0.455223881,8.71,16.1,747.85
"IAH3_2021","W10004_0654/PHZ51",NA,NA,NA,311,155,0.498392283,8.85,15.8,753
"IAH3_2021","W10004_0658/PHK76",NA,NA,NA,290,140,0.482758621,12.9,15.8,746.57
"IAH3_2021","W10004_0658/PHZ51",NA,NA,NA,310,150,0.483870968,10.9,15.8,751.72
"IAH3_2021","W10004_0659/PHZ51",NA,NA,NA,320,163,0.509375,8.83,16.4,727.26
"IAH3_2021","W10004_0661/PHK76",NA,NA,NA,250,128,0.512,12.02,15.8,756.86
"IAH3_2021","W10004_0661/PHZ51",NA,NA,NA,292.5,143,0.488888889,11.08,15.5,745.92
"IAH3_2021","W10004_0664/PHK76",NA,NA,NA,280,141,0.503571429,11.72,15.9,764.59
"IAH3_2021","W10004_0664/PHZ51",NA,NA,NA,303,144,0.475247525,9.17,15.4,742.71
"IAH3_2021","W10004_0667/PHK76",NA,NA,NA,267,138,0.516853933,12.45,15.9,756.86
"IAH3_2021","W10004_0667/PHZ51",NA,NA,NA,293,162,0.552901024,11.15,15.6,727.26
"IAH3_2021","W10004_0669/PHK76",NA,NA,NA,266,140,0.526315789,7.9,15.1,759.44
"IAH3_2021","W10004_0669/PHZ51",NA,NA,NA,300,146,0.486666667,11.2,14.5,736.27
"IAH3_2021","W10004_0672/PHK76",NA,NA,NA,253,113,0.446640316,10.65,15.7,769.74
"IAH3_2021","W10004_0672/PHZ51",NA,NA,NA,285,122,0.428070175,6.38,15.1,756.86
"IAH3_2021","W10004_0673/PHK76",NA,NA,NA,276,132,0.47826087,9.84,16.2,762.01
"IAH3_2021","W10004_0673/PHZ51",NA,NA,NA,271,128,0.472324723,8.12,17,709.24
"IAH3_2021","W10004_0674/PHZ51",NA,NA,NA,296,145.5,0.491554054,12.57,15.65,751.72
"IAH3_2021","W10004_0675/PHZ51",NA,NA,NA,310,165,0.532258065,11.18,15.2,736.27
"IAH3_2021","W10004_0678/PHK76",NA,NA,NA,272,139,0.511029412,8.79,16.1,740.78
"IAH3_2021","W10004_0680/PHK76",NA,NA,NA,264,141,0.534090909,5.75,15.5,764.59
"IAH3_2021","W10004_0680/PHZ51",NA,NA,NA,308,146,0.474025974,11.31,15.5,762.01
"IAH3_2021","W10004_0682/PHK76",NA,NA,NA,261.5,124,0.47418738,10.21,15.55,754.29
"IAH3_2021","W10004_0682/PHZ51",NA,NA,NA,266,125,0.469924812,10.21,14.9,731.12
"IAH3_2021","W10004_0684/PHK76",NA,NA,NA,246,102,0.414634146,5.77,17.3,760.73
"IAH3_2021","W10004_0684/PHZ51",NA,NA,NA,293.5,135,0.459965928,8.17,15.25,758.15
"IAH3_2021","W10004_0685/PHK76",NA,NA,NA,258,130,0.503875969,14.1,15.2,751.72
"IAH3_2021","W10004_0685/PHZ51",NA,NA,NA,307,119,0.38762215,8.28,15.6,728.55
"IAH3_2021","W10004_0687/PHK76",NA,NA,NA,256,132,0.515625,11.84,15.8,760.73
"IAH3_2021","W10004_0687/PHZ51",NA,NA,NA,308.5,141.5,0.458670989,12.09,15.7,727.26
"IAH3_2021","W10004_0688/PHK76",NA,NA,NA,267,131,0.490636704,11.32,16,778.75
"IAH3_2021","W10004_0688/PHZ51",NA,NA,NA,297,135,0.454545455,9.02,15.5,731.12
"IAH3_2021","W10004_0689/PHK76",NA,NA,NA,276,148,0.536231884,10.6,16.3,767.16
"IAH3_2021","W10004_0689/PHZ51",NA,NA,NA,314,160,0.50955414,9.35,15.6,774.89
"IAH3_2021","W10004_0691/PHZ51",NA,NA,NA,259,100,0.386100386,7.6,15.4,755.58
"IAH3_2021","W10004_0695/PHK76",NA,NA,NA,301.5,142,0.470978441,12.9,15.75,763.3
"IAH3_2021","W10004_0695/PHZ51",NA,NA,NA,328,172,0.524390244,10.69,15.1,755.58
"IAH3_2021","W10004_0696/PHK76",NA,NA,NA,276,154,0.557971014,7.21,16.8,745.28
"IAH3_2021","W10004_0696/PHZ51",NA,NA,NA,306.5,140.5,0.458401305,9.92,16.05,749.14
"IAH3_2021","W10004_0697/PHK76",NA,NA,NA,285,140,0.49122807,12.87,16.2,777.46
"IAH3_2021","W10004_0697/PHZ51",NA,NA,NA,312,153,0.490384615,10.39,16.3,790.33
"IAH3_2021","W10004_0701/PHK76",NA,NA,NA,257,134,0.521400778,8.01,15.9,755.58
"IAH3_2021","W10004_0701/PHZ51",NA,NA,NA,318,158,0.496855346,10.16,15.1,762.01
"IAH3_2021","W10004_0702/PHK76",NA,NA,NA,264.5,128.5,0.485822306,9.64,17.25,773.6
"IAH3_2021","W10004_0702/PHZ51",NA,NA,NA,306,160,0.522875817,8.58,17.1,751.72
"IAH3_2021","W10004_0703/PHK76",NA,NA,NA,267,136,0.509363296,10.41,16,759.44
"IAH3_2021","W10004_0703/PHZ51",NA,NA,NA,302,140,0.463576159,7.14,16.3,737.56
"IAH3_2021","W10004_0704/PHK76",NA,NA,NA,297,137,0.461279461,11.34,15.8,750.43
"IAH3_2021","W10004_0704/PHZ51",NA,NA,NA,330,176,0.533333333,10.06,15.8,733.7
"IAH3_2021","W10004_0705/PHK76",NA,NA,NA,254,144,0.566929134,7.72,15.9,749.14
"IAH3_2021","W10004_0705/PHZ51",NA,NA,NA,270,120,0.444444444,10.41,15.9,741.42
"IAH3_2021","W10004_0711/PHK76",NA,NA,NA,315,119,0.377777778,9.16,16.1,737.56
"IAH3_2021","W10004_0711/PHZ51",NA,NA,NA,293,121,0.412969283,10.74,16.6,782.61
"IAH3_2021","W10004_0712/PHK76",NA,NA,NA,288,140,0.486111111,7.73,17.4,765.88
"IAH3_2021","W10004_0712/PHZ51",NA,NA,NA,310,175,0.564516129,12.1,16,759.44
"IAH3_2021","W10004_0713/PHK76",NA,NA,NA,264,130,0.492424242,9.87,15.4,755.58
"IAH3_2021","W10004_0713/PHZ51",NA,NA,NA,306,135,0.441176471,10.45,16.1,742.71
"IAH3_2021","W10004_0714/PHK76",NA,NA,NA,257,147,0.571984436,11.17,15.4,745.28
"IAH3_2021","W10004_0714/PHZ51",NA,NA,NA,329,163,0.495440729,12.69,15.4,738.84
"IAH3_2021","W10004_0715/PHK76",NA,NA,NA,275,139,0.505454545,14.03,16.1,754.29
"IAH3_2021","W10004_0715/PHZ51",NA,NA,NA,306,144,0.470588235,10.11,15.4,759.44
"IAH3_2021","W10004_0717/PHK76",NA,NA,NA,257,91,0.354085603,10.18,16.2,765.88
"IAH3_2021","W10004_0717/PHZ51",NA,NA,NA,290,132,0.455172414,7.24,15.8,747.85
"IAH3_2021","W10004_0727/PHZ51",NA,NA,NA,290,144,0.496551724,11.82,16,750.43
"IAH3_2021","W10004_0729/PHK76",NA,NA,NA,270,150,0.555555556,10.25,17,738.84
"IAH3_2021","W10004_0729/PHZ51",NA,NA,NA,310,164,0.529032258,13.04,15.8,742.71
"IAH3_2021","W10004_0732/PHK76",NA,NA,NA,288,167,0.579861111,8.23,16.2,750.43
"IAH3_2021","W10004_0732/PHZ51",NA,NA,NA,301,164,0.544850498,8.47,15.1,782.61
"IAH3_2021","W10004_0733/PHK76",NA,NA,NA,284,137,0.482394366,10.39,15.8,762.01
"IAH3_2021","W10004_0733/PHZ51",NA,NA,NA,303,147,0.485148515,8.03,15.1,738.84
"IAH3_2021","W10004_0734/PHK76",NA,NA,NA,266,132,0.496240602,11.01,16.7,777.46
"IAH3_2021","W10004_0734/PHZ51",NA,NA,NA,312,164,0.525641026,15.05,16.5,740.13
"IAH3_2021","W10004_0736/PHK76",NA,NA,NA,279,136,0.487455197,11.98,16.1,746.57
"IAH3_2021","W10004_0736/PHZ51",NA,NA,NA,300,140,0.466666667,12.86,15.6,732.41
"IAH3_2021","W10004_0741/PHK76",NA,NA,NA,270,136,0.503703704,9.53,15.4,732.41
"IAH3_2021","W10004_0741/PHZ51",NA,NA,NA,269,123,0.457249071,12.06,15.5,746.57
"IAH3_2021","W10004_0745/PHK76",NA,NA,NA,270,145,0.537037037,12.1,16.3,741.42
"IAH3_2021","W10004_0745/PHZ51",NA,NA,NA,282,125,0.443262411,7.81,15.9,738.84
"IAH3_2021","W10004_0746/PHK76",NA,NA,NA,283,155,0.54770318,9.91,15.9,746.57
"IAH3_2021","W10004_0746/PHZ51",NA,NA,NA,323,157,0.486068111,13.46,16.6,767.16
"IAH3_2021","W10004_0747/PHZ51",NA,NA,NA,325,162,0.498461538,11.96,15,732.41
"IAH3_2021","W10004_0751/PHK76",NA,NA,NA,263,110,0.418250951,13.97,16,754.29
"IAH3_2021","W10004_0751/PHZ51",NA,NA,NA,305.5,165.5,0.541734861,10.3,15.75,745.28
"IAH3_2021","W10004_0754/PHK76",NA,NA,NA,226,117,0.517699115,12.55,15.6,759.44
"IAH3_2021","W10004_0754/PHZ51",NA,NA,NA,278,146,0.525179856,12.22,15.6,754.29
"IAH3_2021","W10004_0756/PHK76",NA,NA,NA,274,148,0.540145985,12.83,16.8,738.84
"IAH3_2021","W10004_0756/PHZ51",NA,NA,NA,315,159,0.504761905,9.91,15.6,740.13
"IAH3_2021","W10004_0757/PHZ51",NA,NA,NA,310,166,0.535483871,9.91,16.2,755.58
"IAH3_2021","W10004_0760/PHK76",NA,NA,NA,250,122,0.488,10.2,15.4,754.29
"IAH3_2021","W10004_0760/PHZ51",NA,NA,NA,304,156,0.513157895,11,15.4,753
"IAH3_2021","W10004_0768/PHK76",NA,NA,NA,269,141,0.524163569,14.76,15.7,764.59
"IAH3_2021","W10004_0768/PHZ51",NA,NA,NA,305,162,0.531147541,12.54,16.2,740.13
"IAH3_2021","W10004_0771/PHK76",NA,NA,NA,270,138,0.511111111,12.88,15.8,787.76
"IAH3_2021","W10004_0771/PHZ51",NA,NA,NA,278,133,0.478417266,10.21,15.1,768.45
"IAH3_2021","W10004_0773/PHK76",NA,NA,NA,255,122,0.478431373,12.96,16.6,767.16
"IAH3_2021","W10004_0773/PHZ51",NA,NA,NA,260,115,0.442307692,10.14,16.3,760.73
"IAH3_2021","W10004_0774/PHK76",NA,NA,NA,290,155,0.534482759,10.95,15.6,741.42
"IAH3_2021","W10004_0775/PHK76",NA,NA,NA,285,133,0.466666667,11.64,16,778.75
"IAH3_2021","W10004_0775/PHZ51",NA,NA,NA,310,150,0.483870968,10.56,15.5,762.01
"IAH3_2021","W10004_0776/PHZ51",NA,NA,NA,299,141,0.471571906,11.4,15.2,732.41
"IAH3_2021","W10004_0779/PHK76",NA,NA,NA,278,128,0.460431655,4.43,16.9,718.25
"IAH3_2021","W10004_0779/PHZ51",NA,NA,NA,263,100,0.380228137,7.06,15.3,731.12
"IAH3_2021","W10004_0781/PHK76",NA,NA,NA,292,154.5,0.529109589,10.67,15.75,770.38
"IAH3_2021","W10004_0781/PHZ51",NA,NA,NA,327.5,164,0.500763359,8.65,15.85,748.5
"IAH3_2021","W10004_0782/PHK76",NA,NA,NA,296,134,0.452702703,12.43,16.9,783.9
"IAH3_2021","W10004_0782/PHZ51",NA,NA,NA,306,150,0.490196078,9.4,15.6,771.02
"IAH3_2021","W10004_0783/PHZ51",NA,NA,NA,310,140,0.451612903,12.21,16.5,749.14
"IAH3_2021","W10004_0784/PHZ51",NA,NA,NA,312,172,0.551282051,8.36,15.5,738.84
"IAH3_2021","W10004_0787/PHZ51",NA,NA,NA,312,161,0.516025641,11.19,16.35,751.72
"IAH3_2021","W10004_0789/PHK76",NA,NA,NA,260,110,0.423076923,12.43,16.5,771.02
"IAH3_2021","W10004_0789/PHZ51",NA,NA,NA,293.5,140.5,0.478705281,12.19,16.55,738.2
"IAH3_2021","W10004_0792/PHK76",NA,NA,NA,277,121,0.436823105,10.66,15.8,742.71
"IAH3_2021","W10004_0794/PHK76",NA,NA,NA,254,145,0.570866142,15.35,15.3,765.88
"IAH3_2021","W10004_0795/PHK76",NA,NA,NA,235,115,0.489361702,9.56,15.6,753
"IAH3_2021","W10004_0795/PHZ51",NA,NA,NA,266.5,118.5,0.444652908,8.03,15.45,754.93
"IAH3_2021","W10004_0798/PHK76",NA,NA,NA,277,146,0.527075812,11.96,15.9,767.16
"IAH3_2021","W10004_0798/PHZ51",NA,NA,NA,290,125,0.431034483,11.58,15.1,750.43
"IAH3_2021","W10004_0799/PHK76",NA,NA,NA,266,144,0.541353383,5.51,16.8,728.55
"IAH3_2021","W10004_0799/PHZ51",NA,NA,NA,308,146,0.474025974,10.21,15.9,733.7
"IAH3_2021","W10004_0800/PHK76",NA,NA,NA,290,140,0.482758621,7.69,16,749.14
"IAH3_2021","W10004_0800/PHZ51",NA,NA,NA,314,149,0.474522293,9.95,15.2,747.85
"IAH3_2021","W10004_0801/PHK76",NA,NA,NA,267,145,0.543071161,11.92,16.6,754.29
"IAH3_2021","W10004_0801/PHZ51",NA,NA,NA,322,170,0.527950311,10.36,16.7,750.43
"IAH3_2021","W10004_0802/PHK76",NA,NA,NA,285,149,0.522807018,12.58,15.8,753
"IAH3_2021","W10004_0802/PHZ51",NA,NA,NA,315,170,0.53968254,9.47,15.4,719.54
"IAH3_2021","W10004_0803/PHK76",NA,NA,NA,299,142,0.474916388,10.55,16.5,753
"IAH3_2021","W10004_0806/PHK76",NA,NA,NA,281,138,0.491103203,11.35,15.4,767.16
"IAH3_2021","W10004_0806/PHZ51",NA,NA,NA,321,148,0.46105919,13.44,15.7,751.72
"IAH3_2021","W10004_0807/PHK76",NA,NA,NA,274,131,0.47810219,12.15,15.9,733.7
"IAH3_2021","W10004_0807/PHZ51",NA,NA,NA,305.5,140.5,0.4599018,9.38,15.4,720.18
"IAH3_2021","W10004_0812/PHK76",NA,NA,NA,251,112,0.446215139,10.67,17.1,789.04
"IAH3_2021","W10004_0812/PHZ51",NA,NA,NA,279,148,0.53046595,11.25,15.95,760.73
"IAH3_2021","W10004_0814/PHK76",NA,NA,NA,290,139,0.479310345,9.43,16,746.57
"IAH3_2021","W10004_0814/PHZ51",NA,NA,NA,345,188,0.544927536,8.6,15.8,734.98
"IAH3_2021","W10004_0815/PHK76",NA,NA,NA,285,133.5,0.468421053,10.26,15.9,749.79
"IAH3_2021","W10004_0815/PHZ51",NA,NA,NA,303,140.5,0.46369637,6.8,15.9,738.2
"IAH3_2021","W10004_0818/PHK76",NA,NA,NA,294,164,0.557823129,14.24,15.9,758.15
"IAH3_2021","W10004_0818/PHZ51",NA,NA,NA,292,134,0.45890411,10.11,16,760.73
"IAH3_2021","W10004_0819/PHK76",NA,NA,NA,280,150,0.535714286,13.96,15.5,762.01
"IAH3_2021","W10004_0819/PHZ51",NA,NA,NA,327,152,0.464831804,11.17,15.5,745.28
"IAH3_2021","W10004_0820/PHK76",NA,NA,NA,261.5,139.5,0.533460803,10.41,16.6,765.88
"IAH3_2021","W10004_0822/PHK76",NA,NA,NA,257.5,111,0.431067961,12.41,16.3,756.22
"IAH3_2021","W10004_0822/PHZ51",NA,NA,NA,301,147,0.488372093,11.25,16,755.58
"IAH3_2021","W10004_0823/PHK76",NA,NA,NA,268,134,0.5,10.5,15.8,723.4
"IAH3_2021","W10004_0823/PHZ51",NA,NA,NA,290,137,0.472413793,10.76,15.8,738.84
"IAH3_2021","W10004_0826/PHK76",NA,NA,NA,276,128,0.463768116,11.9,16.05,757.51
"IAH3_2021","W10004_0826/PHZ51",NA,NA,NA,294,127,0.431972789,10.81,15.6,776.17
"IAH3_2021","W10004_0827/PHK76",NA,NA,NA,275,148,0.538181818,10.54,16,758.15
"IAH3_2021","W10004_0827/PHZ51",NA,NA,NA,284,143,0.503521127,7.92,15.6,733.7
"IAH3_2021","W10004_0828/PHK76",NA,NA,NA,289,136,0.470588235,12.59,16.4,753
"IAH3_2021","W10004_0828/PHZ51",NA,NA,NA,330,176,0.533333333,11.3,15.8,754.29
"IAH3_2021","W10004_0830/PHK76",NA,NA,NA,276,134,0.485507246,12.34,16.6,776.17
"IAH3_2021","W10004_0830/PHZ51",NA,NA,NA,304,172,0.565789474,11.86,16.3,755.58
"IAH3_2021","W10004_0832/PHK76",NA,NA,NA,233,101,0.433476395,9.68,15.8,758.15
"IAH3_2021","W10004_0833/PHK76",NA,NA,NA,268,128,0.47761194,7.29,15.8,720.82
"IAH3_2021","W10004_0833/PHZ51",NA,NA,NA,300,161,0.536666667,8.27,15,720.82
"IAH3_2021","W10004_0834/PHK76",NA,NA,NA,265,113,0.426415094,8.57,15.5,751.72
"IAH3_2021","W10004_0834/PHZ51",NA,NA,NA,302,121,0.496758671252,8.64,16.8,704.09
"IAH3_2021","W10004_0836/PHK76",NA,NA,NA,276,128,0.463768116,12.23,16.6,782.61
"IAH3_2021","W10004_0836/PHZ51",NA,NA,NA,324,157,0.484567901,13.46,15.7,756.86
"IAH3_2021","W10004_0837/PHK76",NA,NA,NA,280,141,0.503571429,11.63,15.7,762.01
"IAH3_2021","W10004_0837/PHZ51",NA,NA,NA,293,122,0.416382253,10.46,16,754.29
"IAH3_2021","W10004_0840/PHK76",NA,NA,NA,250,123,0.492,10.99,15.3,738.84
"IAH3_2021","W10004_0840/PHZ51",NA,NA,NA,281,152,0.540925267,10.61,15.2,729.83
"IAH3_2021","W10004_0842/PHK76",NA,NA,NA,258,137,0.531007752,10.94,15.6,762.01
"IAH3_2021","W10004_0842/PHZ51",NA,NA,NA,301,132,0.438538206,13.33,15.4,740.13
"IAH3_2021","W10004_0843/PHK76",NA,NA,NA,285.5,152.5,0.534150613,11.57,15.65,734.98
"IAH3_2021","W10004_0843/PHZ51",NA,NA,NA,281,140,0.498220641,10.3,14.9,734.98
"IAH3_2021","W10004_0844/PHK76",NA,NA,NA,268,110,0.410447761,11.03,15.8,742.71
"IAH3_2021","W10004_0847/PHK76",NA,NA,NA,260,137,0.526923077,9.82,16,771.02
"IAH3_2021","W10004_0847/PHZ51",NA,NA,NA,280,148,0.528571429,10.09,15.3,728.55
"IAH3_2021","W10004_0848/PHK76",NA,NA,NA,303,160,0.528052805,13.05,16,777.46
"IAH3_2021","W10004_0848/PHZ51",NA,NA,NA,324,153,0.472222222,12.04,15.6,733.7
"IAH3_2021","W10004_0851/PHZ51",NA,NA,NA,300,135,0.45,10.24,15.1,732.41
"IAH3_2021","W10004_0856/PHK76",NA,NA,NA,257,125,0.486381323,12.33,15.7,760.73
"IAH3_2021","W10004_0856/PHZ51",NA,NA,NA,286,144,0.503496503,9.34,15.2,742.06
"IAH3_2021","W10004_0858/PHZ51",NA,NA,NA,306,145,0.473856209,8.24,15,755.58
"IAH3_2021","W10004_0859/PHK76",NA,NA,NA,266,150,0.563909774,8.17,15.9,745.28
"IAH3_2021","W10004_0859/PHZ51",NA,NA,NA,295,161,0.545762712,11.75,15.4,738.84
"IAH3_2021","W10004_0866/PHK76",NA,NA,NA,288,135,0.46875,10.78,16.9,749.14
"IAH3_2021","W10004_0866/PHZ51",NA,NA,NA,321,163,0.507788162,10.81,16.2,738.84
"IAH3_2021","W10004_0868/PHK76",NA,NA,NA,278,146,0.525179856,9.96,16,755.58
"IAH3_2021","W10004_0868/PHZ51",NA,NA,NA,302,158,0.523178808,7.51,15.7595,682.21
"IAH3_2021","W10004_0869/PHK76",NA,NA,NA,247,119,0.481781377,6.23,15.7,755.58
"IAH3_2021","W10004_0876/PHK76",NA,NA,NA,277,121,0.436823105,11.23,16,780.03
"IAH3_2021","W10004_0876/PHZ51",NA,NA,NA,316,154,0.487341772,8.96,15.9,738.84
