"Env","Hybrid","Pollen_DAP_days","Silk_DAP_days","ASI","Plant_Height_cm","Ear_Height_cm","EHC","Yield_Mg_ha","Grain_Moisture","Twt_kg_m3"
"WIH2_2021","W10004_0395/PHK76",64,64,0,241.7,120,0.496483244,10.95,22.6,755.58
"WIH2_2021","W10004_0395/PHZ51",65,67,2,263.3,125,0.474743638,11.4,21.2,727.26
"WIH2_2021","W10004_0396/PHK76",65,63.3,-1.7,251.1,120.6,0.480286738,11.83,20.03,725.54
"WIH2_2021","W10004_0396/PHZ51",66,67,1,275,118.3,0.430181818,13.2,20.4,714.39
"WIH2_2021","W10004_0403/PHK76",64,63,-1,250,135,0.54,14.87,22,719.54
"WIH2_2021","W10004_0403/PHZ51",66,66,0,266.7,131.7,0.493813273,14.42,23.4,670.62
"WIH2_2021","W10004_0409/PHK76",66,65,-1,265,150,0.566037736,14.6,20.1,751.72
"WIH2_2021","W10004_0410/PHK76",63,64,1,243.3,108.3,0.44512947,11.78,19.2,723.4
"WIH2_2021","W10004_0410/PHZ51",65.5,67,1.5,265,117.5,0.443396226,6.73,19.5,698.3
"WIH2_2021","W10004_0412/PHK76",66,66,0,245,130,0.530612245,12.13,21.1,760.73
"WIH2_2021","W10004_0412/PHZ51",66,66,0,258.3,126.7,0.490514905,9.59,20.4,742.71
"WIH2_2021","W10004_0417/PHK76",66,67,1,251.7,126.7,0.503377036,14.64,22.8,711.81
"WIH2_2021","W10004_0417/PHZ51",65,66,1,253.3,126.7,0.500197394,11.07,21.3,723.4
"WIH2_2021","W10004_0419/PHK76",65,65,0,230,105,0.456521739,11.49,21.5,713.1
"WIH2_2021","W10004_0419/PHZ51",65,65,0,266.7,133.3,0.499812523,12.34,20.8,714.39
"WIH2_2021","W10004_0424/PHK76",65,65,0,241.7,133.3,0.551510137,12.2,23.1,723.4
"WIH2_2021","W10004_0424/PHZ51",65,65,0,255,135,0.529411765,11.23,22.3,733.7
"WIH2_2021","W10004_0427/PHK76",64,63,-1,251.7,136.7,0.543106873,11.23,22.6,743.99
"WIH2_2021","W10004_0427/PHZ51",64.5,66,1.5,272.5,135,0.495412844,9.54,23.9,722.11
"WIH2_2021","W10004_0430/PHK76",64,63,-1,260.8,133.3,0.511119632,12.89,19.85,743.99
"WIH2_2021","W10004_0430/PHZ51",66,66,0,255,128.3,0.503137255,10.67,21.3,753
"WIH2_2021","W10004_0465/PHK76",66,68,2,265,153.3,0.578490566,14.24,22.4,732.41
"WIH2_2021","W10004_0465/PHZ51",67,68,1,258.3,123.3,0.477351916,9.92,23.2,716.96
"WIH2_2021","W10004_0467/PHK76",62,63,1,233.3,115,0.492927561,11.70271,20.7,652.6
"WIH2_2021","W10004_0467/PHZ51",64,66,2,265,115,0.433962264,7.32,17.2,722.11
"WIH2_2021","W10004_0474/PHZ51",65,65,0,283.3,140,0.494175785,13.26,21.5,723.4
"WIH2_2021","W10004_0476/PHK76",66,66,0,253.3,106.7,0.421239637,11.70271,20.9,712.57047
"WIH2_2021","W10004_0476/PHZ51",66,65,-1,280,121.7,0.434642857,12.78,20.2,692.51
"WIH2_2021","W10004_0487/PHK76",66,64,-2,265,135,0.509433962,10.34,20.2,737.56
"WIH2_2021","W10004_0487/PHZ51",66,66,0,273.3,125,0.45737285,11.77,20.2,710.53
"WIH2_2021","W10004_0498/PHK76",66,64,-2,250,141.7,0.5668,12.6,21.5,700.23
"WIH2_2021","W10004_0498/PHZ51",66,66,0,265,140,0.528301887,13.01,21.6,705.38
"WIH2_2021","W10004_0501/PHK76",65,65,0,256.7,125,0.486949747,11.68,20.4,759.44
"WIH2_2021","W10004_0501/PHZ51",67,66,-1,268.3,118.3,0.440924338,10.68,22.9,741.42
"WIH2_2021","W10004_0505/PHK76",64,64,0,245,118.3,0.482857143,11.72,19.2,719.54
"WIH2_2021","W10004_0505/PHZ51",64,64,0,283.3,126.7,0.447229086,11.38,19.1,725.97
"WIH2_2021","W10004_0601/PHK76",64,64,0,248.3,120,0.483286347,13.45,22.9,705.38
"WIH2_2021","W10004_0601/PHZ51",67,67,0,255,108.3,0.424705882,13.54,24.1,673.2
"WIH2_2021","W10004_0602/PHK76",65.5,65,-0.5,250,133.3,0.5332,10.39,22,739.49
"WIH2_2021","W10004_0602/PHZ51",66,67,1,243.3,103.3,0.424578709,11.1,22.7,707.95
"WIH2_2021","W10004_0608/PHK76",64,65,1,256.7,116.7,0.454616284,10.16,21.5,774.89
"WIH2_2021","W10004_0612/PHK76",65,64,-1,268.3,128.3,0.478196049,12.53,21,737.56
"WIH2_2021","W10004_0612/PHZ51",66,66,0,291.7,145,0.497086047,10.7,21.6,719.54
"WIH2_2021","W10004_0614/PHK76",65,64,-1,260,123.3,0.474230769,14.54,19.7,731.12
"WIH2_2021","W10004_0614/PHZ51",67,66,-1,296.7,150,0.505561173,14.41,17.9,723.4
"WIH2_2021","W10004_0616/PHK76",66,64,-2,235,110,0.468085106,8.89,21.3,692.51
"WIH2_2021","W10004_0616/PHZ51",66,66,0,260,120,0.461538462,11.9,22.8,674.49
"WIH2_2021","W10004_0618/PHK76",65,65,0,268.3,136.7,0.509504286,13.67,20.4,731.76
"WIH2_2021","W10004_0618/PHZ51",64,66,2,278.3,136.7,0.49119655,12.26,20.2,719.54
"WIH2_2021","W10004_0619/PHK76",66,65,-1,268.3,143.3,0.534103615,12.62,19.9,751.72
"WIH2_2021","W10004_0619/PHZ51",67,67,0,270,126.7,0.469259259,12.62,23.1,701.52
"WIH2_2021","W10004_0620/PHK76",65,64,-1,263.3,113.3,0.430307634,14.05,21.5,741.42
"WIH2_2021","W10004_0620/PHZ51",65,65,0,271.7,116.7,0.429517851,11.94,19.8,716.96
"WIH2_2021","W10004_0622/PHK76",66,65,-1,268.3,146.7,0.546775997,10.32,25.3,669.34
"WIH2_2021","W10004_0622/PHZ51",66,66,0,278.3,145,0.521020481,11.69,21.1,723.4
"WIH2_2021","W10004_0624/PHZ51",64,66,2,253.3,115,0.454007106,9.96,19.6,685.43
"WIH2_2021","W10004_0625/PHK76",66,65,-1,263.3,146.7,0.557159134,13.54,22.2,713.1
"WIH2_2021","W10004_0625/PHZ51",66,66,0,291.7,163.3,0.559821735,11.8,20.3,686.07
"WIH2_2021","W10004_0626/PHK76",65,64,-1,240,118.3,0.492916667,13.16,21.3,731.12
"WIH2_2021","W10004_0626/PHZ51",66,66,0,266.7,116.7,0.437570304,9.74,20.5,728.55
"WIH2_2021","W10004_0628/PHK76",66,64.7,-1.3,254.4,122.8,0.482704403,10.9,18.3,725.97
"WIH2_2021","W10004_0628/PHZ51",67,67,0,271.7,131.7,0.484725801,9.01,18.4,700.23
"WIH2_2021","W10004_0631/PHK76",65.5,66,0.5,266.7,139.2,0.521934758,12.86,21.75,736.91
"WIH2_2021","W10004_0631/PHZ51",67,68,1,271.7,130,0.4784689,10.08,22.5,692.51
"WIH2_2021","W10004_0632/PHK76",64,64,0,225,106.7,0.474222222,10.2,22,683.5
"WIH2_2021","W10004_0632/PHZ51",66,65.5,-0.5,266.7,118.3,0.443569554,9.91,23.1,697.01
"WIH2_2021","W10004_0636/PHZ51",67,67,0,270,123.3,0.456666667,12.75,17.5,719.54
"WIH2_2021","W10004_0637/PHK76",62,62,0,253.3,133.3,0.526253454,10.09,19.9,746.57
"WIH2_2021","W10004_0637/PHZ51",65,66,1,268.3,128.3,0.478196049,12.96,21.3,734.98
"WIH2_2021","W10004_0639/PHK76",67,66,-1,280,145,0.517857143,13.13,22.7,733.7
"WIH2_2021","W10004_0639/PHZ51",66.5,66.5,0,272.5,128.3,0.470825688,11.24,21.75,725.33
"WIH2_2021","W10004_0644/PHK76",67,66,-1,258.3,123.3,0.477351916,12.25,22.2,742.71
"WIH2_2021","W10004_0645/PHK76",64.4671,64.7723,1,243.3,133.3,0.547883272,11.70271,21.1,673.2
"WIH2_2021","W10004_0645/PHZ51",67,68,1,275,140,0.509090909,11.19,21.6,695.08
"WIH2_2021","W10004_0646/PHK76",64,63,-1,261.7,130,0.496752006,12.5,20.9,755.58
"WIH2_2021","W10004_0646/PHZ51",66,66,0,283.3,135,0.47652665,13.53,21.7,737.56
"WIH2_2021","W10004_0649/PHK76",64.5,64.5,0,229.2,101.7,0.443717277,9.5,21.7,725.33
"WIH2_2021","W10004_0649/PHZ51",66,67,1,243.3,108.3,0.44512947,11.09,22.6,714.39
"WIH2_2021","W10004_0650/PHZ51",66,68,2,278.3,126.7,0.455264103,10.81,18.9,701.52
"WIH2_2021","W10004_0651/PHK76",64,63,-1,251.7,133.3,0.529598729,12.12,20.2,767.16
"WIH2_2021","W10004_0651/PHZ51",65,66,1,276.7,126.7,0.457896639,12.49,19.1,755.58
"WIH2_2021","W10004_0654/PHK76",65.5,64,-1.5,262.5,141.7,0.539809524,12.01,20.9,732.41
"WIH2_2021","W10004_0654/PHZ51",66,65,-1,271.7,136.7,0.50312845,13.33,21.2,713.1
"WIH2_2021","W10004_0658/PHK76",65,63,-2,261.7,135,0.515857853,12.83,20.1,719.54
"WIH2_2021","W10004_0658/PHZ51",67,66,-1,275,143.3,0.521090909,13.69,20.1,714.39
"WIH2_2021","W10004_0659/PHZ51",66,67,1,261.7,116.7,0.445930455,11.32,21.9,688.64
"WIH2_2021","W10004_0661/PHK76",64,65,1,236.7,118.3,0.499788762,11.78,21,742.06
"WIH2_2021","W10004_0661/PHZ51",66,66,0,268.3,140.8,0.524785688,10,19.4,700.87
"WIH2_2021","W10004_0664/PHK76",66,65,-1,243.3,126.7,0.520756268,12.47,20.5,719.54
"WIH2_2021","W10004_0664/PHZ51",65.5,65,-0.5,270,138.3,0.512222222,13.89,18,730.48
"WIH2_2021","W10004_0667/PHK76",61,61,0,241.7,131.7,0.54489036,10.71,19.6,740.13
"WIH2_2021","W10004_0667/PHZ51",64,66,2,271.7,113.3,0.417004049,10.36,20.8,713.1
"WIH2_2021","W10004_0669/PHK76",66,65,-1,261.7,135,0.515857853,11.83,22.1,737.56
"WIH2_2021","W10004_0669/PHZ51",66,66,0,260,123.3,0.474230769,12.23,19.7,723.4
"WIH2_2021","W10004_0672/PHK76",64,65,1,250,131.7,0.5268,10.14,21,768.45
"WIH2_2021","W10004_0672/PHZ51",65,66,1,270.8,122.5,0.452363368,8.12,20.65,736.27
"WIH2_2021","W10004_0673/PHK76",65,65,0,248.3,120,0.483286347,10.32,21.9,737.56
"WIH2_2021","W10004_0673/PHZ51",66,68,2,258.3,110,0.425861401,10.44,23,691.22
"WIH2_2021","W10004_0674/PHZ51",65,65,0,251.7,118.3,0.470003973,10.81,22,714.39
"WIH2_2021","W10004_0675/PHZ51",66,66,0,295,153.3,0.519661017,12.57,20,723.4
"WIH2_2021","W10004_0678/PHK76",63,64,1,253.3,118.3,0.467035136,12.46,20.8,737.56
"WIH2_2021","W10004_0680/PHK76",65,64,-1,255,143.3,0.561960784,11.66,20.4,734.98
"WIH2_2021","W10004_0680/PHZ51",66,65.5,-0.5,266.7,133.3,0.499812523,10.74,22.65,743.35
"WIH2_2021","W10004_0682/PHK76",65,65.3,0.3,241.1,113.9,0.472418084,11.67,20.53,736.27
"WIH2_2021","W10004_0682/PHZ51",67,67,0,248.3,118.3,0.476439791,9.48,19.5,714.39
"WIH2_2021","W10004_0684/PHK76",62,62,0,238.3,113.3,0.475451112,8.05,20.1,751.72
"WIH2_2021","W10004_0684/PHZ51",65,67,2,243.3,111.7,0.459103987,7.25,22,725.97
"WIH2_2021","W10004_0685/PHK76",62,61,-1,258.3,120,0.464576074,11.95,19.5,731.12
"WIH2_2021","W10004_0685/PHZ51",64,66,2,270,113.3,0.41962963,10.63,21.8,711.81
"WIH2_2021","W10004_0687/PHK76",63,62,-1,255,141.7,0.555686275,12.47,20.6,738.84
"WIH2_2021","W10004_0687/PHZ51",67,65,-2,273.3,131.7,0.481888035,11.13,22.2,719.54
"WIH2_2021","W10004_0688/PHK76",64,65,1,221.7,91.7,0.413622012,12.02,22.1,720.82
"WIH2_2021","W10004_0688/PHZ51",67,66,-1,286.7,140,0.488315312,12.23,22.1,732.41
"WIH2_2021","W10004_0689/PHK76",66,67,1,258.3,130,0.503290747,12.53,20.8,737.56
"WIH2_2021","W10004_0689/PHZ51",67,67.5,0.5,285.8,130,0.454863541,11.38,22.3,733.05
"WIH2_2021","W10004_0691/PHZ51",64,65,1,226.7,100,0.441111601,10.47,20.7,742.71
"WIH2_2021","W10004_0695/PHK76",66,66,0,268.3,128.3,0.478196049,14.04,22.7,727.26
"WIH2_2021","W10004_0695/PHZ51",66,68,2,281.7,133.3,0.473198438,10.06,19.5,724.69
"WIH2_2021","W10004_0696/PHK76",67,66,-1,261.7,133.3,0.509361865,12.76,21.4,719.54
"WIH2_2021","W10004_0696/PHZ51",69,69,0,260,123.3,0.474230769,10,20.8,709.24
"WIH2_2021","W10004_0697/PHK76",64,64,0,253.3,123.3,0.486774576,10.17,20.8,740.13
"WIH2_2021","W10004_0697/PHZ51",65,67,2,281.7,135,0.479233227,12.06,21.8,722.11
"WIH2_2021","W10004_0701/PHK76",66,64,-2,263.3,140,0.531712875,11.63,20.3,719.54
"WIH2_2021","W10004_0701/PHZ51",67,66.5,-0.5,275,135.8,0.493818182,12.94,20.2,729.19
"WIH2_2021","W10004_0702/PHK76",65,65,0,243.3,113.3,0.46568023,8.58,23.1,741.42
"WIH2_2021","W10004_0702/PHZ51",67,66,-1,273.3,141.7,0.518477863,12.29,21.4,683.5
"WIH2_2021","W10004_0703/PHK76",63,63,0,246.7,115,0.466153223,10.47,21.5,725.97
"WIH2_2021","W10004_0703/PHZ51",66,67,1,265,121.7,0.459245283,10.46,22,702.8
"WIH2_2021","W10004_0704/PHK76",66,66,0,260,135,0.519230769,12.33,20.7,741.42
"WIH2_2021","W10004_0704/PHZ51",67,67,0,275,138.3,0.502909091,9.8,19.7,731.12
"WIH2_2021","W10004_0705/PHK76",64,65.5,1.5,238.3,114.2,0.479227864,6.76,19.75,720.82
"WIH2_2021","W10004_0705/PHZ51",67,68,1,268.3,130,0.48453224,11.63,19.7,709.24
"WIH2_2021","W10004_0711/PHK76",64,63,-1,263.3,141.7,0.538169389,14.19,21.2,740.13
"WIH2_2021","W10004_0711/PHZ51",65,65,0,265,110,0.41509434,11.9,20.6,750.43
"WIH2_2021","W10004_0712/PHK76",65,66,1,263.3,138.3,0.525256362,14.2,22.4,738.84
"WIH2_2021","W10004_0712/PHZ51",66,66,0,271.7,145,0.533676849,13.68,19,750.43
"WIH2_2021","W10004_0713/PHK76",64,63,-1,235,116.7,0.496595745,8.99,19.9,691.22
"WIH2_2021","W10004_0713/PHZ51",65,65.5,0.5,274.2,125.8,0.458789205,10.5,19.8,713.1
"WIH2_2021","W10004_0714/PHK76",64.5,64,-0.5,250,129.2,0.5168,12.55,20.15,716.96
"WIH2_2021","W10004_0714/PHZ51",65,65,0,281.7,143.3,0.508697196,11.68,18.1,731.12
"WIH2_2021","W10004_0715/PHK76",65,65,0,251.7,131.7,0.523241955,13.13,21.6,733.7
"WIH2_2021","W10004_0715/PHZ51",65,65,0,258.3,123.3,0.477351916,10.19,21.2,727.26
"WIH2_2021","W10004_0717/PHK76",63,63,0,233.3,98.3,0.421345907,11.38,21.1,725.97
"WIH2_2021","W10004_0717/PHZ51",65,66,1,263.3,108.3,0.411317888,11.62,21.1,707.95
"WIH2_2021","W10004_0727/PHZ51",65,67,2,245,115,0.469387755,11.31,21.5,707.95
"WIH2_2021","W10004_0729/PHK76",65.5,66,0.5,257.5,148.3,0.57592233,13.14,23.15,729.83
"WIH2_2021","W10004_0729/PHZ51",66,66,0,280,153.3,0.5475,10.51,22,738.2
"WIH2_2021","W10004_0732/PHK76",66,64,-2,276.7,138.3,0.499819299,13.53,20.7,734.98
"WIH2_2021","W10004_0732/PHZ51",66,66,0,268.3,135,0.503168095,11.84,20.3,743.99
"WIH2_2021","W10004_0733/PHK76",65.5,66,0.5,251.7,119.2,0.473579658,11.73,20,743.99
"WIH2_2021","W10004_0733/PHZ51",66,68,2,260,105,0.403846154,10.87,21.7,705.38
"WIH2_2021","W10004_0734/PHK76",66,68,2,248.3,105,0.422875554,12.42,23.8,709.24
"WIH2_2021","W10004_0734/PHZ51",66.5,67,0.5,266.7,131.7,0.493813273,11.03,22.1,707.31
"WIH2_2021","W10004_0736/PHK76",64,63,-1,261.7,141.7,0.541459687,11.71,21,715.67
"WIH2_2021","W10004_0736/PHZ51",66,65,-1,258.3,123.3,0.477351916,12.12,22.3,702.8
"WIH2_2021","W10004_0741/PHK76",64,64,0,245,113.3,0.46244898,13.19,20,711.81
"WIH2_2021","W10004_0741/PHZ51",65,68,3,238.3,103.3,0.433487201,11,21.2,728.55
"WIH2_2021","W10004_0745/PHK76",64.5,63.5,-1,254.2,126.7,0.498426436,12.97,19.9,734.34
"WIH2_2021","W10004_0745/PHZ51",66.5,66,-0.5,279.2,137.5,0.49247851,12.2,20.6,688
"WIH2_2021","W10004_0746/PHK76",65,65,0,266.7,145,0.54368204,13.29,22.1,720.82
"WIH2_2021","W10004_0746/PHZ51",67,67,0,276.7,151.7,0.548247199,12.97,21.1,723.4
"WIH2_2021","W10004_0747/PHZ51",65,65,0,298.3,153.3,0.513912169,12.45,18.8,705.38
"WIH2_2021","W10004_0751/PHK76",64,64,0,245,113.3,0.46244898,13.47,21.4,725.97
"WIH2_2021","W10004_0751/PHZ51",66,65,-1,276.7,136.7,0.494036863,8.77,20.5,715.67
"WIH2_2021","W10004_0754/PHK76",65,64,-1,220,110,0.5,10.51,21.4,687.36
"WIH2_2021","W10004_0754/PHZ51",66,66,0,233.3,121.7,0.521645949,11.26,21.3,728.55
"WIH2_2021","W10004_0756/PHK76",66,65,-1,273.3,143.3,0.524332236,13.81,21,710.53
"WIH2_2021","W10004_0756/PHZ51",66,66,0,293.3,150,0.511421752,12.83,18.9,715.67
"WIH2_2021","W10004_0757/PHZ51",66,66,0,255,139.2,0.545882353,10.8,22.4,720.18
"WIH2_2021","W10004_0760/PHK76",63,62,-1,241.7,116.7,0.482829954,12.1,20.95,757.51
"WIH2_2021","W10004_0760/PHZ51",64,63,-1,280,125,0.446428571,10.96,18.7,746.57
"WIH2_2021","W10004_0768/PHK76",65.5,66,0.5,267.5,148.3,0.554392523,13.18,21.2,716.96
"WIH2_2021","W10004_0768/PHZ51",66,66,0,268.3,140,0.521803951,10.12,22.1,680.92
"WIH2_2021","W10004_0771/PHK76",66,67,1,243.3,138.3,0.568434032,10.9,21.5,740.13
"WIH2_2021","W10004_0771/PHZ51",65,66,1,247.5,125,0.505050505,9.22,19.9,741.42
"WIH2_2021","W10004_0773/PHK76",65,66,1,238.3,108.3,0.454469157,12.53,22,722.11
"WIH2_2021","W10004_0773/PHZ51",65,67,2,256.7,121.7,0.474094273,10.94,19.3,731.12
"WIH2_2021","W10004_0774/PHK76",66.5,67,0.5,252.5,130,0.514851485,11.61,20.8,712.46
"WIH2_2021","W10004_0775/PHK76",63,63,0,263.3,123.3,0.468287125,10.2,21.2,727.26
"WIH2_2021","W10004_0775/PHZ51",65,66,1,281.7,136.7,0.485268016,13.17,19.2,743.99
"WIH2_2021","W10004_0776/PHZ51",66,66,0,280,135,0.482142857,10.29,21,720.82
"WIH2_2021","W10004_0779/PHK76",66,63,-3,256.7,121.7,0.474094273,11.7,18.9,713.1
"WIH2_2021","W10004_0779/PHZ51",65,65,0,271.7,133.3,0.490614649,7.61,20.2,710.53
"WIH2_2021","W10004_0781/PHK76",66.5,65.5,-1,263.3,137.5,0.522218002,13.42,18.95,759.44
"WIH2_2021","W10004_0781/PHZ51",67,67,0,300,150,0.5,11.09,20.4,702.8
"WIH2_2021","W10004_0782/PHK76",65,67,2,250,116.7,0.4668,8.94,22.9,719.54
"WIH2_2021","W10004_0782/PHZ51",67,67,0,266.7,130,0.48743907,13.25,19.4,746.57
"WIH2_2021","W10004_0783/PHZ51",64,66,2,271.7,131.7,0.484725801,8.41,20.5,689.93
"WIH2_2021","W10004_0784/PHZ51",67,67,0,255,123.3,0.483529412,11.48,20.6,704.09
"WIH2_2021","W10004_0787/PHZ51",68,67,-1,280,141.7,0.506071429,13.09,22.5,731.12
"WIH2_2021","W10004_0789/PHK76",66.5,65.5,-1,256.7,130.8,0.509544215,12.53,21.6,732.41
"WIH2_2021","W10004_0789/PHZ51",66,66,0,271.7,128.3,0.472211999,12.21,19.2,714.39
"WIH2_2021","W10004_0792/PHK76",64,64,0,255,121.7,0.477254902,11.71,20.8,722.11
"WIH2_2021","W10004_0794/PHK76",66,66,0,253.3,128.3,0.506514015,11.81,21.8,719.54
"WIH2_2021","W10004_0795/PHK76",63,62,-1,226.7,110,0.485222761,11.28,19.3,732.41
"WIH2_2021","W10004_0795/PHZ51",64,65,1,241.7,118.3,0.489449731,9.26,20.8,716.96
"WIH2_2021","W10004_0798/PHK76",66,65,-1,241.7,115,0.475796442,13.64,22.6,714.39
"WIH2_2021","W10004_0798/PHZ51",65,66,1,265,123.3,0.465283019,11.64,18.2,706.66
"WIH2_2021","W10004_0799/PHK76",65,65,0,270,123.3,0.456666667,10.29,19.5,710.53
"WIH2_2021","W10004_0799/PHZ51",67,68,1,250,96.7,0.3868,9.98,26.3,712.57047
"WIH2_2021","W10004_0800/PHK76",64,64,0,268.3,138.3,0.51546776,9.99,20,737.56
"WIH2_2021","W10004_0800/PHZ51",67,66,-1,273.3,131.7,0.481888035,11.37,21.6,716.96
"WIH2_2021","W10004_0801/PHK76",66,65.5,-0.5,243.3,121.7,0.500205508,13.56,23.05,702.8
"WIH2_2021","W10004_0801/PHZ51",67,66,-1,261.7,126.7,0.484142147,10.61,22.6,714.39
"WIH2_2021","W10004_0802/PHK76",65,64,-1,256.7,131.7,0.513050253,13.91,18.5,749.14
"WIH2_2021","W10004_0802/PHZ51",66,66,0,280,131.7,0.470357143,13.35,18.8,670.62
"WIH2_2021","W10004_0803/PHK76",65,64,-1,286.7,143.3,0.499825602,12.54,20.1,740.13
"WIH2_2021","W10004_0806/PHK76",65,64,-1,276.7,128.3,0.463679075,12.73,18.2,737.56
"WIH2_2021","W10004_0806/PHZ51",68,67,-1,291.7,140,0.479945149,9.94,19.2,725.97
"WIH2_2021","W10004_0807/PHK76",64,63,-1,256.7,131.7,0.513050253,14.39,18.3,729.83
"WIH2_2021","W10004_0807/PHZ51",64,66,2,266.7,118.3,0.443569554,11.15,20.7,714.39
"WIH2_2021","W10004_0812/PHK76",66,65,-1,265,130,0.490566038,11.98,21.7,741.42
"WIH2_2021","W10004_0812/PHZ51",66,67,1,270,140,0.518518519,13.44,22.3,740.13
"WIH2_2021","W10004_0814/PHK76",66,65,-1,268.3,133.3,0.496831905,13.2,18.7,719.54
"WIH2_2021","W10004_0814/PHZ51",67,67,0,293.3,145,0.494374361,7.72,21.6,710.53
"WIH2_2021","W10004_0815/PHK76",64,64,0,243.3,115,0.472667489,10.9,20.4,737.56
"WIH2_2021","W10004_0815/PHZ51",65,66,1,246.7,103.3,0.418727199,11.98,20.8,716.96
"WIH2_2021","W10004_0818/PHK76",65.5,66,0.5,262.5,135.8,0.517333333,12.29,20.2,730.48
"WIH2_2021","W10004_0818/PHZ51",66.5,68,1.5,290.8,148.3,0.50997249,11.42,19.7,707.31
"WIH2_2021","W10004_0819/PHK76",64,64,0,261.7,125,0.47764616,7.89,21.8,688.64
"WIH2_2021","W10004_0819/PHZ51",64,66,2,266.7,123.3,0.46231721,9.54,19.6,755.58
"WIH2_2021","W10004_0820/PHK76",64,63,-1,233.3,121.7,0.521645949,13.14,21.8,734.98
"WIH2_2021","W10004_0822/PHK76",65,63,-2,245,103.3,0.421632653,12.4,19.7,723.4
"WIH2_2021","W10004_0822/PHZ51",68,66,-2,255,118.3,0.463921569,11.54,22.8,724.69
"WIH2_2021","W10004_0823/PHK76",64,64,0,243.3,116.7,0.479654747,7.37,17.7,719.54
"WIH2_2021","W10004_0823/PHZ51",66,66.5,0.5,270.8,121.7,0.449409158,10.8,19.3,710.53
"WIH2_2021","W10004_0826/PHK76",65,64,-1,240,110,0.458333333,11.5,21.7,732.41
"WIH2_2021","W10004_0826/PHZ51",66,66,0,276.7,136.7,0.494036863,12.31,21.6,732.41
"WIH2_2021","W10004_0827/PHK76",64,65,1,258.3,128.3,0.496709253,10.72,19.6,762.01
"WIH2_2021","W10004_0827/PHZ51",65,65.5,0.5,246.7,120,0.486420754,11.53,21.45,718.25
"WIH2_2021","W10004_0828/PHK76",66,65.5,-0.5,257.5,138.3,0.537087379,14.97,20.9,738.2
"WIH2_2021","W10004_0828/PHZ51",69,69.5,0.5,257.5,125.8,0.488543689,12.54,22.6,725.97
"WIH2_2021","W10004_0830/PHK76",63,63,0,246.7,118.3,0.479529793,12.03,23.1,713.1
"WIH2_2021","W10004_0830/PHZ51",66,66,0,270,126.7,0.469259259,13.26,22.4,725.97
"WIH2_2021","W10004_0832/PHK76",63,64,1,221.7,93.3,0.420838972,10.68,20.3,710.53
"WIH2_2021","W10004_0833/PHK76",64.5,65,0.5,255.8,130.8,0.511336982,12.41,19.5,708.6
"WIH2_2021","W10004_0833/PHZ51",66,66.5,0.5,257.5,115.8,0.449708738,9.09,20.05,691.86
"WIH2_2021","W10004_0834/PHK76",66,64,-2,230,103.3,0.449130435,7.28,19.2,723.4
"WIH2_2021","W10004_0834/PHZ51",65.5,64.5,-1,245.8,117.5,0.478030919,11.83,19.6,711.17
"WIH2_2021","W10004_0836/PHK76",65.5,65,-0.5,270.8,142.5,0.526218612,13.34,22.25,751.72
"WIH2_2021","W10004_0836/PHZ51",67,67,0,271.7,118.3,0.435406699,12.79,22.7,731.12
"WIH2_2021","W10004_0837/PHK76",64,64,0,260,121.7,0.468076923,13.09,20.7,720.82
"WIH2_2021","W10004_0837/PHZ51",66,66,0,275,131.7,0.478909091,8.93,20.5,716.96
"WIH2_2021","W10004_0840/PHK76",65,64,-1,246.7,125,0.506688285,10.33,21.3,723.4
"WIH2_2021","W10004_0840/PHZ51",65,66,1,246.7,121.7,0.493311715,8.86,20.9,722.11
"WIH2_2021","W10004_0842/PHK76",64,62,-2,246.7,131.7,0.533846777,10.29,18.9,723.4
"WIH2_2021","W10004_0842/PHZ51",64,65,1,280,141.7,0.506071429,11.52,20.2,742.71
"WIH2_2021","W10004_0843/PHK76",63,62,-1,233.3,115,0.492927561,13.45,20.7,709.24
"WIH2_2021","W10004_0843/PHZ51",66,66,0,263.3,128.3,0.48727687,12.14,21.1,714.39
"WIH2_2021","W10004_0844/PHK76",61,61,0,243.3,105,0.431565968,12.09,19.6,742.71
"WIH2_2021","W10004_0847/PHK76",66,66,0,236.7,138.3,0.584283904,8.39,21.6,729.83
"WIH2_2021","W10004_0847/PHZ51",66,64,-2,251.7,125,0.496622964,11.28,19.2,733.7
"WIH2_2021","W10004_0848/PHK76",66,65,-1,265,140,0.528301887,13.11,21.6,728.55
"WIH2_2021","W10004_0848/PHZ51",67,67,0,298.3,153.3,0.513912169,12.91,20,749.14
"WIH2_2021","W10004_0851/PHZ51",67,68,1,263.3,125,0.474743638,10.79,21.9,698.94
"WIH2_2021","W10004_0856/PHK76",63,64,1,231.7,96.7,0.417350022,10.97,20.1,755.58
"WIH2_2021","W10004_0856/PHZ51",64,65,1,256.7,123.3,0.48032723,9.26,19.4,743.99
"WIH2_2021","W10004_0858/PHZ51",67,66,-1,278.3,131.7,0.473230327,11.25,21.7,671.91
"WIH2_2021","W10004_0859/PHK76",64,64,0,246.7,130,0.526955817,12.48,20.2,746.57
"WIH2_2021","W10004_0859/PHZ51",66,67,1,283.3,150,0.529474056,8.41,19.5,714.39
"WIH2_2021","W10004_0866/PHK76",66,65,-1,244.2,126.7,0.518837019,13.77,22.6,715.03
