"Env","Hybrid","Pollen_DAP_days","Silk_DAP_days","ASI","Plant_Height_cm","Ear_Height_cm","EHC","Yield_Mg_ha","Grain_Moisture","Twt_kg_m3"
"DEH1_2020","W10004_0419/PHK76",59,57,-2,217,111,0.511520737,9.25,20.5,738.84
"DEH1_2020","W10004_0419/PHZ51",61,61,0,260,124,0.476923077,9.46,18.1,664.19
"DEH1_2020","W10004_0424/PHK76",59,59,0,256,155,0.60546875,10.04,20.5,750.43
"DEH1_2020","W10004_0424/PHZ51",61,61,0,244,144,0.590163934,5.64,20.4,745.28
"DEH1_2020","W10004_0427/PHK76",58,57,-1,220,114,0.518181818,10.16,21.5,759.44
"DEH1_2020","W10004_0427/PHZ51",62,61,-1,279,137,0.491039427,8.69,21.7,743.99
"DEH1_2020","W10004_0430/PHK76",60,60,0,235,131,0.557446809,10.39,20.7,755.58
"DEH1_2020","W10004_0430/PHZ51",61,61,0,263,151,0.574144487,4.12,22.5,698.94
"DEH1_2020","W10004_0465/PHK76",60.5,60.5,0,250.5,141.5,0.564870259,9.31,20.05,734.98
"DEH1_2020","W10004_0465/PHZ51",62,63,1,251,161,0.641434263,7.17,20.4,702.8
"DEH1_2020","W10004_0467/PHK76",59,59,0,203,108,0.532019704,6.31,16.4,733.7
"DEH1_2020","W10004_0467/PHZ51",61,63,2,248,115,0.463709677,2.95,20.3,679.63
"DEH1_2020","W10004_0474/PHZ51",61,61,0,264,136,0.515151515,10.28,20.1,714.39
"DEH1_2020","W10004_0476/PHK76",58,57,-1,233,108,0.463519313,10.02,17.7,718.25
"DEH1_2020","W10004_0476/PHZ51",61,60,-1,254,118,0.464566929,7.3,18.3,682.21
"DEH1_2020","W10004_0487/PHK76",60,59,-1,244,134,0.549180328,7.25,20.2,750.43
"DEH1_2020","W10004_0487/PHZ51",61,60,-1,274,140,0.510948905,6.36,18.2,686.07
"DEH1_2020","W10004_0498/PHK76",59,59,0,230,133,0.57826087,10.33,21.1,701.52
"DEH1_2020","W10004_0498/PHZ51",61,61,0,259,137,0.528957529,8.3,19.6,716.96
"DEH1_2020","W10004_0501/PHK76",59,59,0,253,122,0.482213439,10.38,20.3,747.85
"DEH1_2020","W10004_0501/PHZ51",60.5,61,0.5,252,121,0.48015873,7.3,20.5,709.88
"DEH1_2020","W10004_0505/PHK76",64,64,0,210,87,0.414285714,10.19,21.3,718.25
"DEH1_2020","W10004_0505/PHZ51",61,62,1,261,128,0.490421456,8.5,19.5,652.6
"DEH1_2020","W10004_0601/PHK76",60,59,-1,238,123,0.516806723,11.33,20.5,707.95
"DEH1_2020","W10004_0601/PHZ51",60,61,1,256,130,0.5078125,8.14,20,695.08
"DEH1_2020","W10004_0602/PHK76",60,60,0,228,122,0.535087719,9.95,21.7,750.43
"DEH1_2020","W10004_0602/PHZ51",62,62,0,236,119,0.504237288,6.77,19.4,755.58
"DEH1_2020","W10004_0608/PHK76",59,59,0,255,125,0.490196078,10.22,20.1,713.90487
"DEH1_2020","W10004_0612/PHK76",60,59,-1,227,131,0.577092511,10.74,22.1,746.57
"DEH1_2020","W10004_0612/PHZ51",62,62,0,263,138,0.524714829,7.08,18,731.12
"DEH1_2020","W10004_0614/PHK76",60,60,0,246,137,0.556910569,8.57,20.5,740.13
"DEH1_2020","W10004_0614/PHZ51",62,61.5,-0.5,268,151.5,0.565298507,7.63,18.95,711.17
"DEH1_2020","W10004_0616/PHK76",61.5,59,-2.5,228.5,114.5,0.501094092,9.92,19.25,740.78
"DEH1_2020","W10004_0616/PHZ51",62,61,-1,255,127,0.498039216,9.15,16.4,687.36
"DEH1_2020","W10004_0618/PHK76",59,59,0,255,125,0.490196078,7.57,19.5,728.55
"DEH1_2020","W10004_0618/PHZ51",61,62,1,288,149,0.517361111,4.38,20,695.08
"DEH1_2020","W10004_0619/PHK76",60,60,0,254,137,0.539370079,10.13,20.3,723.4
"DEH1_2020","W10004_0619/PHZ51",61,61,0,265,136,0.513207547,5.26,24.1,789.04
"DEH1_2020","W10004_0620/PHK76",59,58,-1,227,135,0.594713656,11.14,19.7,741.42
"DEH1_2020","W10004_0620/PHZ51",61,61,0,264,132,0.5,9.36,20.1,718.25
"DEH1_2020","W10004_0622/PHK76",61,59,-2,259,124,0.478764479,8.74,20.1,714.39
"DEH1_2020","W10004_0622/PHZ51",61,61,0,272,155,0.569852941,9.77,21.2,648.74
"DEH1_2020","W10004_0624/PHZ51",60,61,1,233,119,0.510729614,7.6,15.7,701.52
"DEH1_2020","W10004_0625/PHK76",61,62,1,222,134,0.603603604,7.72,20.5,725.97
"DEH1_2020","W10004_0625/PHZ51",61.5,62,0.5,266,147.5,0.554511278,4.33,18.95,685.43
"DEH1_2020","W10004_0626/PHK76",62,62,0,224,117,0.522321429,10.09,21.6,728.55
"DEH1_2020","W10004_0626/PHZ51",61,61,0,253,140,0.553359684,4.61,19.2,710.53
"DEH1_2020","W10004_0628/PHK76",62,61,-1,218,108,0.495412844,9.79,18,728.55
"DEH1_2020","W10004_0628/PHZ51",61,62,1,255,145,0.568627451,3.33,18.4,668.05
"DEH1_2020","W10004_0631/PHK76",60,60,0,243,139,0.572016461,10.72,20.5,738.84
"DEH1_2020","W10004_0631/PHZ51",62,63,1,259,133,0.513513514,6.54,19.1,705.38
"DEH1_2020","W10004_0632/PHK76",59,59,0,212,118,0.556603774,8.8,21.8,749.14
"DEH1_2020","W10004_0632/PHZ51",62,63,1,249,120,0.481927711,7.41,21.8,714.39
"DEH1_2020","W10004_0636/PHZ51",62,61,-1,265,129,0.486792453,8.95,18.8,686.07
"DEH1_2020","W10004_0637/PHK76",59,59,0,230,109,0.473913043,9.38,18.8,746.57
"DEH1_2020","W10004_0637/PHZ51",60,61,1,272,126,0.463235294,8.48,17.9,737.56
"DEH1_2020","W10004_0639/PHK76",61,61,0,247,129,0.522267206,9.47,21.2,749.14
"DEH1_2020","W10004_0639/PHZ51",61,61,0,278,154,0.553956835,7.47,19.55,700.87
"DEH1_2020","W10004_0644/PHK76",59.5,59.5,0,238,125.5,0.527310924,7.71,20.95,744.64
"DEH1_2020","W10004_0645/PHK76",61,60.5,-0.5,253.5,142.5,0.562130178,7.29,22.95,719.54
"DEH1_2020","W10004_0645/PHZ51",61,62,1,290,147,0.506896552,3.23,19.3,673.2
"DEH1_2020","W10004_0646/PHK76",60,60,0,218,113,0.518348624,7.3,20.4,767.16
"DEH1_2020","W10004_0646/PHZ51",62,62,0,255,141,0.552941176,6.9,21.7,710.53
"DEH1_2020","W10004_0649/PHK76",58,59,1,198,106,0.535353535,7.01,18,732.41
"DEH1_2020","W10004_0649/PHZ51",60,61,1,237,130,0.548523207,7.9,18.6,714.39
"DEH1_2020","W10004_0650/PHZ51",63,63,0,257,148,0.575875486,4.66,21.4,687.36
"DEH1_2020","W10004_0651/PHK76",64,64,0,216,91,0.421296296,8.83,22,740.13
"DEH1_2020","W10004_0651/PHZ51",62,62,0,250,131,0.524,7.28,18.5,746.57
"DEH1_2020","W10004_0654/PHK76",60,58,-2,260,151,0.580769231,8.16,19.8,719.54
"DEH1_2020","W10004_0654/PHZ51",60,60,0,263,141,0.536121673,8.21,21.6,696.37
"DEH1_2020","W10004_0658/PHK76",60,59,-1,253,145,0.57312253,10.69,19.8,731.12
"DEH1_2020","W10004_0658/PHZ51",60,60,0,246,116,0.471544715,7.35,19.8,651.32
"DEH1_2020","W10004_0659/PHZ51",62,62,0,273,138,0.505494505,7.54,17.8,670.62
"DEH1_2020","W10004_0661/PHK76",59,59,0,217,127,0.585253456,9.35,20.7,759.44
"DEH1_2020","W10004_0661/PHZ51",62,62,0,257,131,0.509727626,9.33,19.3,705.38
"DEH1_2020","W10004_0664/PHK76",63,62,-1,185,96,0.518918919,8.68,21.2,728.55
"DEH1_2020","W10004_0664/PHZ51",60,60,0,262,147,0.561068702,8.43,17.1,714.39
"DEH1_2020","W10004_0667/PHK76",60,60,0,235,118,0.50212766,5.65,21.2,659.04
"DEH1_2020","W10004_0667/PHZ51",60,61,1,251,126,0.501992032,6.85,18.4,638.44
"DEH1_2020","W10004_0669/PHK76",63,61,-2,221,99,0.447963801,10.18,19.9,723.4
"DEH1_2020","W10004_0669/PHZ51",61,60,-1,270,137,0.507407407,8.78,16.2,705.38
"DEH1_2020","W10004_0672/PHK76",58,58,0,224,125,0.558035714,7.19,20.2,768.45
"DEH1_2020","W10004_0672/PHZ51",60,61,1,236,126,0.533898305,6.91,19.2,719.54
"DEH1_2020","W10004_0673/PHK76",59,60,1,217,107,0.493087558,9.37,21,732.41
"DEH1_2020","W10004_0673/PHZ51",61,61,0,239,130,0.543933054,6.89,20.1,661.61
"DEH1_2020","W10004_0674/PHZ51",60,60,0,234,115,0.491452991,9.22,20.2,714.39
"DEH1_2020","W10004_0675/PHZ51",61,60,-1,271,144,0.531365314,5.15,18.4,683.5
"DEH1_2020","W10004_0678/PHK76",61,61,0,205,99,0.482926829,9.45,19.3,729.83
"DEH1_2020","W10004_0680/PHK76",58,59,1,229,114,0.497816594,9.04,19.6,777.46
"DEH1_2020","W10004_0680/PHZ51",60,60,0,257,138,0.536964981,5.62,18.1,743.99
"DEH1_2020","W10004_0682/PHK76",64,63,-1,210,99,0.471428571,9.7,21.3,742.71
"DEH1_2020","W10004_0682/PHZ51",63,63,0,249,134,0.53815261,6.88,17.3,709.24
"DEH1_2020","W10004_0684/PHK76",58,57,-1,206,115,0.558252427,5.92,18.3,758.15
"DEH1_2020","W10004_0684/PHZ51",60,60,0,268,117,0.436567164,9.01,17.6,720.82
"DEH1_2020","W10004_0685/PHK76",57,57,0,235,116,0.493617021,10.9,19.6,749.14
"DEH1_2020","W10004_0685/PHZ51",61,61,0,283,143,0.505300353,5.46,18.6,702.8
"DEH1_2020","W10004_0687/PHK76",60,57,0.1126,209,121,0.578947368,9.82,20.3,750.43
"DEH1_2020","W10004_0687/PHZ51",62,62,0,245,140,0.571428571,7.16,17.8,759.44
"DEH1_2020","W10004_0688/PHK76",61,60,-1,230,114,0.495652174,10.18,20.9,750.43
"DEH1_2020","W10004_0688/PHZ51",62,62,0,276,121,0.438405797,5.22,17.3,660.33
"DEH1_2020","W10004_0689/PHK76",60,60,0,255,137,0.537254902,8.65,20.4,745.28
"DEH1_2020","W10004_0689/PHZ51",62,63,1,264,141,0.534090909,8.43,20.7,696.37
"DEH1_2020","W10004_0691/PHZ51",60,60,0,224,120,0.535714286,10.43,15.4,737.56
"DEH1_2020","W10004_0695/PHK76",62,62,0,253,131,0.517786561,13.06,21.5,742.71
"DEH1_2020","W10004_0695/PHZ51",63,63,0,260,139,0.534615385,6.45,17.1,686.07
"DEH1_2020","W10004_0696/PHK76",59,59,0,248,130,0.524193548,8.65,19.2,731.12
"DEH1_2020","W10004_0696/PHZ51",64,63,-1,256,147,0.57421875,7.97,20.4,713.90487
"DEH1_2020","W10004_0697/PHK76",58.5,59,0.5,232,126,0.543103448,10.9,21,744.64
"DEH1_2020","W10004_0697/PHZ51",60,60,0,272,147,0.540441176,6.79,19.9,713.1
"DEH1_2020","W10004_0701/PHK76",62,61,-1,237.5,132,0.555789474,10.48,20.9,732.41
"DEH1_2020","W10004_0701/PHZ51",61,61,0,250,133,0.532,10.2,19.3,723.4
"DEH1_2020","W10004_0702/PHK76",61,61,0,220,118,0.536363636,9.58,22.3,762.01
"DEH1_2020","W10004_0702/PHZ51",61,61,0,268,142,0.529850746,8.94,20,719.54
"DEH1_2020","W10004_0703/PHK76",58,58,0,216,117,0.541666667,9.61,20,759.44
"DEH1_2020","W10004_0703/PHZ51",60,61,1,251,130,0.517928287,8.22,20.4,719.54
"DEH1_2020","W10004_0704/PHK76",60.5,61.5,1,254,148,0.582677165,8.14,19.8,716.32
"DEH1_2020","W10004_0704/PHZ51",61,61.5,0.5,287.5,153.5,0.533913043,7.82,19.05,704.09
"DEH1_2020","W10004_0705/PHK76",59,59,0,227,128,0.563876652,7.94,17.6,747.85
"DEH1_2020","W10004_0705/PHZ51",61,62,1,248,141,0.568548387,3.19,17.1,692.51
"DEH1_2020","W10004_0711/PHK76",60.5,60.5,0,209,108.5,0.519138756,8.87,19.8,789.04
"DEH1_2020","W10004_0711/PHZ51",59,59,0,257,129,0.501945525,8.98,16.7,738.84
"DEH1_2020","W10004_0712/PHK76",60,60,0,255,137,0.537254902,7.56,22.1,691.22
"DEH1_2020","W10004_0712/PHZ51",61,61,0,283,139,0.491166078,9.48,20.1,727.26
"DEH1_2020","W10004_0713/PHK76",59,59,0,208,117,0.5625,8.73,17.9,738.84
"DEH1_2020","W10004_0713/PHZ51",60,60,0,264,129,0.488636364,9.01,18.2,692.51
"DEH1_2020","W10004_0714/PHK76",60,60,0,242,134,0.553719008,6.86,19.8,700.23
"DEH1_2020","W10004_0714/PHZ51",62,61,-1,271,151,0.557195572,4.65,19.5,709.24
"DEH1_2020","W10004_0715/PHK76",62,60,-2,234,132,0.564102564,6.9,20,716.96
"DEH1_2020","W10004_0715/PHZ51",61,60,-1,257,137,0.53307393,8.41,19.7,718.25
"DEH1_2020","W10004_0717/PHK76",59,59,0,230,96,0.417391304,9.59,20.7,741.42
"DEH1_2020","W10004_0717/PHZ51",60,62,2,266,122,0.458646617,8.17,20.3,710.53
"DEH1_2020","W10004_0727/PHZ51",61,62,1,253,145,0.57312253,2.88,20.4,693.79
"DEH1_2020","W10004_0729/PHK76",60,58,-2,263,162,0.615969582,10.11,20.5,762.01
"DEH1_2020","W10004_0729/PHZ51",62,61,-1,286,138,0.482517483,4.07,18.8,682.21
"DEH1_2020","W10004_0732/PHK76",60,58,-2,234,135,0.576923077,8.15,18.6,755.58
"DEH1_2020","W10004_0732/PHZ51",61,62,1,270,140,0.518518519,6.24,18.1,698.3
"DEH1_2020","W10004_0733/PHK76",59,57,-2,249,129,0.518072289,13.56,20,733.7
"DEH1_2020","W10004_0733/PHZ51",61,61,0,277,126,0.454873646,9.01,16.5,698.94
"DEH1_2020","W10004_0734/PHK76",60,60,0,234,112,0.478632479,10.51,20.7,729.83
"DEH1_2020","W10004_0734/PHZ51",60,61,1,252,133,0.527777778,9.68,17.3,733.7
"DEH1_2020","W10004_0736/PHK76",59,58,-1,245,145,0.591836735,8.61,20.7,738.84
"DEH1_2020","W10004_0736/PHZ51",60,61,1,260,136,0.523076923,9.62,20.5,715.67
"DEH1_2020","W10004_0741/PHK76",57,57,0,202,96,0.475247525,10.95,18.3,740.13
"DEH1_2020","W10004_0741/PHZ51",59,60,1,243,112,0.46090535,11.03,20,719.54
"DEH1_2020","W10004_0745/PHK76",60.5,58.5,-2,244.5,134.5,0.550102249,8.45,20.7,742.71
"DEH1_2020","W10004_0745/PHZ51",62,61,-1,260,140,0.538461538,6.22,19.2,695.08
"DEH1_2020","W10004_0746/PHK76",60,60,0,254,136,0.535433071,9.14,22.5,719.54
"DEH1_2020","W10004_0746/PHZ51",62,63.5,1.5,276.5,150,0.542495479,5.76,19.2,695.08
"DEH1_2020","W10004_0747/PHZ51",62,62,0,267,150,0.561797753,9.69,19.9,700.23
"DEH1_2020","W10004_0751/PHK76",59,60,1,230.5,131.5,0.570498915,9.51,20.6,743.99
"DEH1_2020","W10004_0751/PHZ51",60,60,0,272,135,0.496323529,6.42,19.9,718.25
"DEH1_2020","W10004_0754/PHK76",61,60,-1,199,97,0.487437186,8.95,19.3,769.74
"DEH1_2020","W10004_0754/PHZ51",63,62,-1,206,119,0.577669903,6.36,19.1,715.67
"DEH1_2020","W10004_0756/PHK76",60,60,0,243,125,0.514403292,6.9,22.1,707.95
"DEH1_2020","W10004_0756/PHZ51",61,62,1,270,157,0.581481481,7.63,19.1,698.3
"DEH1_2020","W10004_0757/PHZ51",61,61,0,264,131,0.496212121,5.08,19.6,728.55
"DEH1_2020","W10004_0760/PHK76",59,59,0,236,130,0.550847458,7.67,19.7,709.24
"DEH1_2020","W10004_0760/PHZ51",60.5,60.5,0,252,138,0.547619048,8.55,19.3,745.28
"DEH1_2020","W10004_0768/PHK76",59,58,-1,234,129,0.551282051,10.64,20.2,751.72
"DEH1_2020","W10004_0768/PHZ51",62,62,0,253,140,0.553359684,4.38,20,696.37
"DEH1_2020","W10004_0771/PHK76",60,60,0,228,124,0.543859649,4.41,23.6,738.84
"DEH1_2020","W10004_0771/PHZ51",61,62,1,252,123,0.488095238,6.03,19.3,702.8
"DEH1_2020","W10004_0773/PHK76",61.5,63,1.5,208,104,0.5,9.44,22.5,722.75
"DEH1_2020","W10004_0773/PHZ51",62,63,1,232,123,0.530172414,8.39,18.7,710.53
"DEH1_2020","W10004_0774/PHK76",61,60,-1,268,146,0.544776119,10.7,19.7,731.12
"DEH1_2020","W10004_0775/PHK76",59,59,0,243,118,0.485596708,12.07,20.5,768.45
"DEH1_2020","W10004_0775/PHZ51",62,63,1,256,136,0.53125,8.32,16.9,718.25
"DEH1_2020","W10004_0776/PHZ51",62,61,-1,258,151,0.585271318,4.67,19.1,706.66
"DEH1_2020","W10004_0779/PHK76",63,61,-2,226,105,0.46460177,8.19,19.5,732.41
"DEH1_2020","W10004_0779/PHZ51",60,60.5,0.5,263.5,129,0.489563567,5.88,18.8,698.94
"DEH1_2020","W10004_0781/PHK76",60,60,0,237,136,0.573839662,8.42,17.8,738.84
"DEH1_2020","W10004_0781/PHZ51",62,62,0,265,132,0.498113208,4.89,19.6,719.54
"DEH1_2020","W10004_0782/PHK76",60,61,1,229,130,0.56768559,10.64,20.6,756.86
"DEH1_2020","W10004_0782/PHZ51",62,62,0,270,139,0.514814815,5.77,19.5,723.4
"DEH1_2020","W10004_0783/PHZ51",61,61,0,263,131,0.498098859,6.62,18.2,705.38
"DEH1_2020","W10004_0784/PHZ51",61,62,1,271,142,0.52398524,8.21,16.7,714.39
"DEH1_2020","W10004_0787/PHZ51",64,63,-1,252,133,0.527777778,8.86,20.1,731.12
"DEH1_2020","W10004_0789/PHK76",60,60,0,256,147,0.57421875,8.16,20.4,707.95
"DEH1_2020","W10004_0789/PHZ51",63,63,0,252,145,0.575396825,5.09,19.5,725.97
"DEH1_2020","W10004_0792/PHK76",58,58,0,235,134,0.570212766,8.54,17.3,741.42
"DEH1_2020","W10004_0794/PHK76",63,61,-2,225,104,0.462222222,10.08,21.2,704.09
"DEH1_2020","W10004_0795/PHK76",64,63,-1,193,94,0.487046632,9.6,19.6,746.57
"DEH1_2020","W10004_0795/PHZ51",60,61,1,241,117,0.485477178,8.37,17.7,723.4
"DEH1_2020","W10004_0798/PHK76",59,59,0,227,132,0.581497797,8.82,18.2,763.3
"DEH1_2020","W10004_0798/PHZ51",62,62,0,239,120,0.50209205,7.02,14.9,691.22
"DEH1_2020","W10004_0799/PHK76",60,60,0,235,110,0.468085106,6.89,19.4,720.82
"DEH1_2020","W10004_0799/PHZ51",62,63,1,266,123,0.462406015,3.21,18.3,707.95
"DEH1_2020","W10004_0800/PHK76",60,59,-1,231,134,0.58008658,9.12,21.1,707.95
"DEH1_2020","W10004_0800/PHZ51",60,61,1,263,137,0.520912548,5.2,18.7,701.52
"DEH1_2020","W10004_0801/PHK76",60,60,0,246,130,0.528455285,7.39,20.7,729.83
"DEH1_2020","W10004_0801/PHZ51",62,61,-1,279,153,0.548387097,5.03,22.2,705.38
"DEH1_2020","W10004_0802/PHK76",64,63,-1,217,102,0.470046083,9.58,20.8,716.96
"DEH1_2020","W10004_0802/PHZ51",61,61,0,270,137,0.507407407,11.81,17.6,686.07
"DEH1_2020","W10004_0803/PHK76",60,60,0,242,135,0.55785124,12.11,20.2,746.57
"DEH1_2020","W10004_0806/PHK76",59,59,0,242,123,0.508264463,11.25,19.8,741.42
"DEH1_2020","W10004_0806/PHZ51",61,60.5,-0.5,274,148,0.540145985,6.91,17.75,715.03
"DEH1_2020","W10004_0807/PHK76",62,62,0,226,96,0.424778761,10.23,20.5,728.55
"DEH1_2020","W10004_0807/PHZ51",60,60,0,256,131,0.51171875,7.14,17.3,682.21
"DEH1_2020","W10004_0812/PHK76",59,58,-1,244,121,0.495901639,10.29,20.5,785.18
"DEH1_2020","W10004_0812/PHZ51",63,63,0,256,141,0.55078125,5.55,21.7,710.53
"DEH1_2020","W10004_0814/PHK76",60.5,60,-0.5,257,136.5,0.531128405,9.37,20.55,739.49
"DEH1_2020","W10004_0814/PHZ51",62.5,62,-0.5,282,151.5,0.537234043,5.68,19.95,713.74
"DEH1_2020","W10004_0815/PHK76",60,60,0,255,136,0.533333333,10.63,19.8,756.86
"DEH1_2020","W10004_0815/PHZ51",61,61,0,253,130,0.513833992,6.34,17.7,656.46
"DEH1_2020","W10004_0818/PHK76",60.5,60.5,0,230,122.5,0.532608696,8.66,20.95,727.9
"DEH1_2020","W10004_0818/PHZ51",61,61,0,256,136,0.53125,9.52,19.2,700.23
"DEH1_2020","W10004_0819/PHK76",58,58,0,233,116,0.497854077,10.65,19.6,729.83
"DEH1_2020","W10004_0819/PHZ51",61,61,0,267,113,0.423220974,10.41,19.1,728.55
"DEH1_2020","W10004_0820/PHK76",60,58,-2,230,129,0.560869565,4.26,21,742.71
"DEH1_2020","W10004_0822/PHK76",58,57,-1,225,106,0.471111111,10.84,20.5,765.88
"DEH1_2020","W10004_0822/PHZ51",62,62,0,246,126,0.512195122,7.55,21.6,719.54
"DEH1_2020","W10004_0823/PHK76",60,59,-1,229,128,0.558951965,7.29,19.1,715.67
"DEH1_2020","W10004_0823/PHZ51",61,61,0,249,117,0.469879518,7.34,17.1,698.94
"DEH1_2020","W10004_0826/PHK76",59,59,0,229,123,0.537117904,8.85,18.5,754.29
"DEH1_2020","W10004_0826/PHZ51",61.5,61,-0.5,254.5,126,0.495088409,6.44,20.05,715.67
"DEH1_2020","W10004_0827/PHK76",61,60,-1,227,130,0.572687225,9.47,20.7,740.13
"DEH1_2020","W10004_0827/PHZ51",61.5,62,0.5,247.5,134.5,0.543434343,7.27,18.4,691.22
"DEH1_2020","W10004_0828/PHK76",60,59.5,-0.5,234.5,134,0.571428571,8.84,20.25,749.14
"DEH1_2020","W10004_0828/PHZ51",61,62,1,242,126,0.520661157,7.2,17.3,713.1
"DEH1_2020","W10004_0830/PHK76",64,63,-1,222,110,0.495495495,10.45,22.9,719.54
"DEH1_2020","W10004_0830/PHZ51",61,61,0,278,141,0.507194245,7.79,19.1,734.98
"DEH1_2020","W10004_0832/PHK76",57,57,0,191,86,0.45026178,8.45,17.5,727.26
"DEH1_2020","W10004_0833/PHK76",60,60,0,254,123,0.484251969,8.17,19,670.62
"DEH1_2020","W10004_0833/PHZ51",61,62,1,275,157,0.570909091,7.11,16.9,662.9
"DEH1_2020","W10004_0834/PHK76",58,58,0,205,99,0.482926829,7.57,17.4,725.97
"DEH1_2020","W10004_0834/PHZ51",61,60,-1,253,118,0.466403162,6.38,18.8,687.36
"DEH1_2020","W10004_0836/PHK76",63,65,2,209,126,0.602870813,9.42,21.6,768.45
"DEH1_2020","W10004_0836/PHZ51",60,61,1,278,159,0.571942446,11.34,20,710.53
"DEH1_2020","W10004_0837/PHK76",58,58,0,236,116,0.491525424,8.96,19.8,728.55
"DEH1_2020","W10004_0837/PHZ51",60.5,60.5,0,267.5,136,0.508411215,7.13,20.15,703.45
"DEH1_2020","W10004_0840/PHK76",59,57,-2,209,118,0.564593301,9.24,18.4,720.82
"DEH1_2020","W10004_0840/PHZ51",59,57,-2,239,119,0.49790795,9.08,18.7,680.92
"DEH1_2020","W10004_0842/PHK76",59,59,0,232,138,0.594827586,10.57,18.3,729.83
"DEH1_2020","W10004_0842/PHZ51",61,61,0,249,119,0.477911647,6.35,18.4,701.52
"DEH1_2020","W10004_0843/PHK76",59,58.5,-0.5,208.5,114.5,0.549160671,7.16,17.35,691.86
"DEH1_2020","W10004_0843/PHZ51",62,61,-1,246,123,0.5,6.1,16.6,688.64
"DEH1_2020","W10004_0844/PHK76",57,57,0,215,93,0.43255814,9.23,17.4,743.99
"DEH1_2020","W10004_0847/PHK76",60,60,0,197,104,0.527918782,8.89,21,741.42
"DEH1_2020","W10004_0847/PHZ51",61,61,0,254,135,0.531496063,4.47,20.6,728.55
"DEH1_2020","W10004_0848/PHK76",62,61,-1,220,129,0.586363636,9.99,23.3,709.24
"DEH1_2020","W10004_0848/PHZ51",64,63,-1,257,149,0.579766537,7.39,21.4,692.51
"DEH1_2020","W10004_0851/PHZ51",62,63,1,241,138,0.572614108,2.97,19.6,689.93
"DEH1_2020","W10004_0856/PHK76",58,59,1,201,100,0.497512438,8.58,19.9,759.44
"DEH1_2020","W10004_0856/PHZ51",59,60,1,255,110,0.431372549,8.3,17.8,763.3
"DEH1_2020","W10004_0858/PHZ51",61.5,62,0.5,258.5,134.5,0.520309478,7.24,17.25,713.74
"DEH1_2020","W10004_0859/PHK76",60,60,0,214,122,0.570093458,9.41,19.1,718.25
"DEH1_2020","W10004_0859/PHZ51",61.5,61.5,0,267,144.5,0.541198502,6.42,19.6,681.56
"DEH1_2020","W10004_0866/PHK76",60,59,-1,230,109,0.473913043,11.3,20.7,723.4
"DEH1_2020","W10004_0866/PHZ51",63,63,0,235,142,0.604255319,8.29,20.3,715.67
"DEH1_2020","W10004_0868/PHK76",60,60,0,246,143,0.581300813,10.46,20.1,728.55
"DEH1_2020","W10004_0868/PHZ51",60,60,0,271,155,0.57195572,6.02,19.4,803.2
"DEH1_2020","W10004_0869/PHK76",59,57.5,-1.5,207,106,0.512077295,7.75,18.05,767.16
"DEH1_2020","W10004_0876/PHK76",60,59,-1,235,114,0.485106383,9.86,20.5,747.85
"DEH1_2020","W10004_0876/PHZ51",60.5,61,0.5,259.5,112.5,0.433526012,7.58,19.05,695.08
"DEH1_2020","W10004_0877/PHK76",62,60.5,-1.5,206.5,111,0.537530266,8.23,18.7,709.24
"DEH1_2020","W10004_0877/PHZ51",60,59,-1,261,135,0.517241379,6.66,16.9,696.37
"DEH1_2020","W10004_0879/PHK76",60,60,0,212,106,0.5,7.49,19,746.57
"DEH1_2020","W10004_0879/PHZ51",62,63,1,217,100,0.460829493,6.31,15.5,639.73
"DEH1_2020","W10004_0884/PHK76",61,61,0,198,82,0.414141414,9.95,20.3,754.29
"DEH1_2020","W10004_0884/PHZ51",60,61,1,243,136,0.559670782,3.4,18.3,691.22
"DEH1_2020","W10004_0885/PHK76",60,59,-1,220,122,0.554545455,9.02,19.7,742.71
"DEH1_2020","W10004_0885/PHZ51",62,61,-1,262,138,0.526717557,4.4,18.5,728.55
"DEH1_2020","W10004_0886/PHZ51",62,62,0,264,138,0.522727273,8.29,19.1,733.7
"DEH1_2020","W10004_0888/PHK76",59,58,-1,258,128,0.496124031,10.49,20.8,753
"DEH1_2020","W10004_0888/PHZ51",59,61,2,266,129,0.484962406,7.16,20.6,724.69
"DEH1_2020","W10004_0889/PHZ51",60,61.5,1.5,248.5,105.5,0.424547284,8.47,16.75,695.08
"DEH1_2020","W10004_0891/PHZ51",63,64,1,245,126,0.514285714,8.5,20.6,733.7
"DEH1_2020","W10004_0892/PHK76",59.5,58.5,-1,231,126,0.545454545,9.02,19.25,733.7
"DEH1_2020","W10004_0892/PHZ51",61,61,0,267,135,0.505617978,6.18,18.1,707.95
"DEH1_2020","W10004_0894/PHK76",59,59,0,232,117,0.504310345,6.94,17.4,714.39
"DEH1_2020","W10004_0894/PHZ51",62,62,0,248,134,0.540322581,9.06,20,692.51
"DEH1_2020","W10004_0896/PHK76",60,60,0,276,160,0.579710145,5.52,18.6,706.66
"DEH1_2020","W10004_0896/PHZ51",61.5,61.5,0,258.5,131.5,0.508704062,6.7,19.35,702.16
"DEH1_2020","W10004_0900/PHK76",58,58,0,201,94,0.467661692,8.96,18.1,754.29
"DEH1_2020","W10004_0900/PHZ51",61.5,62.5,1,243.5,113,0.464065708,7.39,16.95,710.53
"DEH1_2020","W10004_0901/PHK76",58,57,-1,221,110,0.497737557,7.04,19.8,751.72
