"Env","Hybrid","Pollen_DAP_days","Silk_DAP_days","ASI","Plant_Height_cm","Ear_Height_cm","EHC","Yield_Mg_ha","Grain_Moisture","Twt_kg_m3"
"IAH4_2021","W10004_0467/PHK76",73,76,3,NA,NA,NA,8.02,15.2,737.56
"IAH4_2021","W10004_0467/PHZ51",77,81,4,NA,NA,NA,5.88,15.3,700.23
"IAH4_2021","W10004_0474/PHZ51",76,78,2,NA,NA,NA,7.71,15.15,733.7
"IAH4_2021","W10004_0476/PHK76",75,75,0,NA,NA,NA,9.87,15.1,713.1
"IAH4_2021","W10004_0476/PHZ51",76,78,2,NA,NA,NA,9.7,15.5,720.82
"IAH4_2021","W10004_0487/PHK76",78,77,-1,NA,NA,NA,7.34,15.8,759.44
"IAH4_2021","W10004_0487/PHZ51",78,78,0,NA,NA,NA,9.19,15.2,722.11
"IAH4_2021","W10004_0498/PHK76",75,76,1,NA,NA,NA,12.69,15.3,754.29
"IAH4_2021","W10004_0498/PHZ51",76.5,77.5,1,NA,NA,NA,10.8,15.2,723.4
"IAH4_2021","W10004_0501/PHK76",75,76,1,NA,NA,NA,9.03,15.8,746.57
"IAH4_2021","W10004_0501/PHZ51",79,81,2,NA,NA,NA,8.74,15.25,768.45
"IAH4_2021","W10004_0505/PHK76",74,74,0,NA,NA,NA,11.48,15.3,737.56
"IAH4_2021","W10004_0505/PHZ51",76,76,0,NA,NA,NA,8.35,15.1,711.81
"IAH4_2021","W10004_0601/PHK76",75,75,0,NA,NA,NA,8.43,15.6,754.29
"IAH4_2021","W10004_0601/PHZ51",76,78,2,NA,NA,NA,13.08,15,740.13
"IAH4_2021","W10004_0602/PHK76",77,77,0,NA,NA,NA,9.89,15.9,773.6
"IAH4_2021","W10004_0602/PHZ51",77,78,1,NA,NA,NA,8.87,15.6,741.42
"IAH4_2021","W10004_0608/PHK76",76,77,1,NA,NA,NA,10.58,16.1,780.03
"IAH4_2021","W10004_0612/PHK76",76.5,76.5,0,NA,NA,NA,9.75,15.7,749.79
"IAH4_2021","W10004_0612/PHZ51",78,79,1,NA,NA,NA,9.22,15.1,724.69
"IAH4_2021","W10004_0614/PHK76",75,74,-1,NA,NA,NA,9.98,15.8,765.88
"IAH4_2021","W10004_0614/PHZ51",78,80,2,NA,NA,NA,9.48,15.5,734.98
"IAH4_2021","W10004_0616/PHK76",76,76,0,NA,NA,NA,9.63,15.8,756.86
"IAH4_2021","W10004_0616/PHZ51",79,79,0,NA,NA,NA,11.97,15.2,723.4
"IAH4_2021","W10004_0618/PHK76",76,76.5,0.5,NA,NA,NA,8.34,15.75,742.71
"IAH4_2021","W10004_0618/PHZ51",76,78,2,NA,NA,NA,6.89,15,719.54
"IAH4_2021","W10004_0619/PHK76",77,77,0,NA,NA,NA,12.22,15.4,767.16
"IAH4_2021","W10004_0619/PHZ51",77,77,0,NA,NA,NA,8.63,15.8,754.29
"IAH4_2021","W10004_0620/PHK76",76.5,76,-0.5,NA,NA,NA,9.73,15.7,753.65
"IAH4_2021","W10004_0620/PHZ51",76,77,1,NA,NA,NA,8.37,15.2,722.11
"IAH4_2021","W10004_0622/PHK76",76,76,0,NA,NA,NA,12.25,15,751.72
"IAH4_2021","W10004_0622/PHZ51",77,77,0,NA,NA,NA,7.91,15.5,733.7
"IAH4_2021","W10004_0624/PHZ51",76,78,2,NA,NA,NA,7.69,15,715.67
"IAH4_2021","W10004_0625/PHK76",76,76,0,NA,NA,NA,6.4,15.9,756.86
"IAH4_2021","W10004_0625/PHZ51",79,80,1,NA,NA,NA,8.43,15.3,732.41
"IAH4_2021","W10004_0626/PHK76",74,74,0,NA,NA,NA,10.19,16.2,764.59
"IAH4_2021","W10004_0626/PHZ51",75,76,1,NA,NA,NA,11.52,15.4,750.43
"IAH4_2021","W10004_0628/PHK76",77,77,0,NA,NA,NA,9.94,15.5,738.84
"IAH4_2021","W10004_0628/PHZ51",78,78,0,NA,NA,NA,12.19,15.3,714.39
"IAH4_2021","W10004_0631/PHK76",77,77,0,NA,NA,NA,10.53,15.5,758.15
"IAH4_2021","W10004_0631/PHZ51",79,78.5,-0.5,NA,NA,NA,9.56,15.75,725.97
"IAH4_2021","W10004_0632/PHK76",75,75,0,NA,NA,NA,9.41,16.1,727.26
"IAH4_2021","W10004_0632/PHZ51",76,77,1,NA,NA,NA,8.49,15.6,741.42
"IAH4_2021","W10004_0636/PHZ51",77,78,1,NA,NA,NA,11.73,15.4,738.84
"IAH4_2021","W10004_0637/PHK76",73,75,2,NA,NA,NA,9.02,15.6,755.58
"IAH4_2021","W10004_0637/PHZ51",75,76,1,NA,NA,NA,12.17,15,742.71
"IAH4_2021","W10004_0639/PHK76",76,76,0,NA,NA,NA,10.72,15.9,769.74
"IAH4_2021","W10004_0639/PHZ51",79,81,2,NA,NA,NA,8.74,15.1,737.56
"IAH4_2021","W10004_0644/PHK76",77,77,0,NA,NA,NA,10.74,16,759.44
"IAH4_2021","W10004_0645/PHK76",77,77,0,NA,NA,NA,10.8,15.7,738.84
"IAH4_2021","W10004_0645/PHZ51",78,79.5,1.5,NA,NA,NA,9.56,15.55,706.66
"IAH4_2021","W10004_0646/PHK76",75,76,1,NA,NA,NA,12.6,15.5,767.16
"IAH4_2021","W10004_0646/PHZ51",78,79,1,NA,NA,NA,9.52,15.8,747.85
"IAH4_2021","W10004_0649/PHK76",73,75.5,2.5,NA,NA,NA,9.86,15.25,735.63
"IAH4_2021","W10004_0649/PHZ51",75,79,4,NA,NA,NA,8.2,14.8,710.53
"IAH4_2021","W10004_0650/PHZ51",77,79,2,NA,NA,NA,9.04,15.6,754.29
"IAH4_2021","W10004_0651/PHK76",76,76,0,NA,NA,NA,9.54,15.8,753.65
"IAH4_2021","W10004_0651/PHZ51",78,79,1,NA,NA,NA,8.71,15.3,732.41
"IAH4_2021","W10004_0654/PHK76",76,76,0,NA,NA,NA,8.45,15.6,753
"IAH4_2021","W10004_0654/PHZ51",77,77,0,NA,NA,NA,8.33,15.35,717.61
"IAH4_2021","W10004_0658/PHK76",75,75,0,NA,NA,NA,13.28,15.3,750.43
"IAH4_2021","W10004_0658/PHZ51",77,76,-1,NA,NA,NA,9.84,15.2,738.84
"IAH4_2021","W10004_0659/PHZ51",77,78,1,NA,NA,NA,10.45,15.1,746.57
"IAH4_2021","W10004_0661/PHK76",76,77,1,NA,NA,NA,8.58,15.3,749.14
"IAH4_2021","W10004_0661/PHZ51",77,78,1,NA,NA,NA,8.36,15,734.98
"IAH4_2021","W10004_0664/PHK76",75,75,0,NA,NA,NA,12.22,15.8,755.58
"IAH4_2021","W10004_0664/PHZ51",76,77,1,NA,NA,NA,11.55,15.4,738.84
"IAH4_2021","W10004_0667/PHK76",74,75,1,NA,NA,NA,10.81,15.3,734.98
"IAH4_2021","W10004_0667/PHZ51",78,78,0,NA,NA,NA,9.51,15.4,727.26
"IAH4_2021","W10004_0669/PHK76",76,74,-2,NA,NA,NA,9.8,15.7,759.44
"IAH4_2021","W10004_0669/PHZ51",76,76,0,NA,NA,NA,9.28,15,741.42
"IAH4_2021","W10004_0672/PHK76",72.5,73.5,1,NA,NA,NA,8.97,15.6,764.59
"IAH4_2021","W10004_0672/PHZ51",74,78,4,NA,NA,NA,8.75,15,740.13
"IAH4_2021","W10004_0673/PHK76",77,77,0,NA,NA,NA,8.43,15.2,751.72
"IAH4_2021","W10004_0673/PHZ51",76,79,3,NA,NA,NA,8.94,15.4,719.54
"IAH4_2021","W10004_0674/PHZ51",77,77,0,NA,NA,NA,11.41,15.2,724.69
"IAH4_2021","W10004_0675/PHZ51",77,77,0,NA,NA,NA,9.04,15.1,715.03
"IAH4_2021","W10004_0678/PHK76",75,76,1,NA,NA,NA,11.37,15.4,762.01
"IAH4_2021","W10004_0680/PHK76",75,75,0,NA,NA,NA,11.21,15.2,758.15
"IAH4_2021","W10004_0680/PHZ51",78,79,1,NA,NA,NA,7.5,15.5,755.58
"IAH4_2021","W10004_0682/PHK76",75,75,0,NA,NA,NA,9.59,15.4,732.41
"IAH4_2021","W10004_0682/PHZ51",77,79,2,NA,NA,NA,6.18,14.7,706.66
"IAH4_2021","W10004_0684/PHK76",76,76,0,NA,NA,NA,8.47,16.1,756.86
"IAH4_2021","W10004_0684/PHZ51",77,79,2,NA,NA,NA,7.33,15.5,750.43
"IAH4_2021","W10004_0685/PHK76",73,74,1,NA,NA,NA,9.48,15.3,741.42
"IAH4_2021","W10004_0685/PHZ51",77,78,1,NA,NA,NA,10.25,15.6,709.24
"IAH4_2021","W10004_0687/PHK76",77,76,-1,NA,NA,NA,10.5,15.4,742.71
"IAH4_2021","W10004_0687/PHZ51",77,80,3,NA,NA,NA,7.72,15,750.43
"IAH4_2021","W10004_0688/PHK76",76,75,-1,NA,NA,NA,12.16,15.9,786.47
"IAH4_2021","W10004_0688/PHZ51",79,79,0,NA,NA,NA,11.05,15.3,737.56
"IAH4_2021","W10004_0689/PHK76",75.5,75.5,0,NA,NA,NA,11.3,15.6,776.82
"IAH4_2021","W10004_0689/PHZ51",76,78,2,NA,NA,NA,7.69,14.9,731.12
"IAH4_2021","W10004_0691/PHZ51",74,75.5,1.5,NA,NA,NA,8.77,15.05,738.84
"IAH4_2021","W10004_0695/PHK76",79,80,1,NA,NA,NA,6.56,15.6,765.88
"IAH4_2021","W10004_0695/PHZ51",79,82,3,NA,NA,NA,8.67,15.1,709.24
"IAH4_2021","W10004_0696/PHK76",75,75,0,NA,NA,NA,10.39,15.5,738.84
"IAH4_2021","W10004_0696/PHZ51",78,78,0,NA,NA,NA,9.02,15.3,741.42
"IAH4_2021","W10004_0697/PHK76",75,77,2,NA,NA,NA,11.38,15.8,769.74
"IAH4_2021","W10004_0697/PHZ51",78,80,2,NA,NA,NA,9.86,15.7,728.55
"IAH4_2021","W10004_0701/PHK76",75,76,1,NA,NA,NA,10.43,15.4,755.58
"IAH4_2021","W10004_0701/PHZ51",77.5,78.5,1,NA,NA,NA,8.78,15.2,731.76
"IAH4_2021","W10004_0702/PHK76",76,76,0,NA,NA,NA,9.3,15.5,788.4
"IAH4_2021","W10004_0702/PHZ51",77,77.5,0.5,NA,NA,NA,10.78,15.35,750.43
"IAH4_2021","W10004_0703/PHK76",75,76,1,NA,NA,NA,9.22,15.4,753
"IAH4_2021","W10004_0703/PHZ51",78,79,1,NA,NA,NA,8.67,15.1,727.26
"IAH4_2021","W10004_0704/PHK76",76,77,1,NA,NA,NA,10.03,15.9,772.31
"IAH4_2021","W10004_0704/PHZ51",78,79,1,NA,NA,NA,6.42,15.5,734.98
"IAH4_2021","W10004_0705/PHK76",73,74,1,NA,NA,NA,10.46,15.6,745.28
"IAH4_2021","W10004_0705/PHZ51",77,79,2,NA,NA,NA,10.4,15,722.11
"IAH4_2021","W10004_0711/PHK76",75,75,0,NA,NA,NA,8.79,15.5,753
"IAH4_2021","W10004_0711/PHZ51",77,78,1,NA,NA,NA,7.29,15.3,751.72
"IAH4_2021","W10004_0712/PHK76",77,77,0,NA,NA,NA,9.22,15.3,753
"IAH4_2021","W10004_0712/PHZ51",78,81,3,NA,NA,NA,8.49,15.2,738.84
"IAH4_2021","W10004_0713/PHK76",73,73,0,NA,NA,NA,12.29,15.3,732.41
"IAH4_2021","W10004_0713/PHZ51",78,79,1,NA,NA,NA,9.51,15.1,729.83
"IAH4_2021","W10004_0714/PHK76",76.5,76.5,0,NA,NA,NA,8.54,15.65,749.79
"IAH4_2021","W10004_0714/PHZ51",77,77,0,NA,NA,NA,7.86,15.3,736.27
"IAH4_2021","W10004_0715/PHK76",78,78,0,NA,NA,NA,9.87,15.3,759.44
"IAH4_2021","W10004_0715/PHZ51",77,77,0,NA,NA,NA,9.7,15.7,742.71
"IAH4_2021","W10004_0717/PHK76",73,74,1,NA,NA,NA,10.45,15.2,759.44
"IAH4_2021","W10004_0717/PHZ51",75,78,3,NA,NA,NA,7.4,14.8,741.42
"IAH4_2021","W10004_0727/PHZ51",77,79,2,NA,NA,NA,10.37,15.3,728.55
"IAH4_2021","W10004_0729/PHK76",78,78,0,NA,NA,NA,7.61,15.5,790.33
"IAH4_2021","W10004_0729/PHZ51",78,79,1,NA,NA,NA,7.16,15.5,758.15
"IAH4_2021","W10004_0732/PHK76",76,76,0,NA,NA,NA,9.76,15.7,753
"IAH4_2021","W10004_0732/PHZ51",78,78,0,NA,NA,NA,9.15,15.65,746.57
"IAH4_2021","W10004_0733/PHK76",76,76,0,NA,NA,NA,11.44,15.8,751.72
"IAH4_2021","W10004_0733/PHZ51",78.5,81.5,3,NA,NA,NA,6.23,15.3,729.19
"IAH4_2021","W10004_0734/PHK76",76.5,77,0.5,NA,NA,NA,12.18,15.9,765.23
"IAH4_2021","W10004_0734/PHZ51",78,80,2,NA,NA,NA,10.21,15.2,756.86
"IAH4_2021","W10004_0736/PHK76",75,75,0,NA,NA,NA,9.68,15.5,758.15
"IAH4_2021","W10004_0736/PHZ51",77,78,1,NA,NA,NA,8.76,15.1,715.67
"IAH4_2021","W10004_0741/PHK76",73,73,0,NA,NA,NA,8.9,15.2,729.83
"IAH4_2021","W10004_0741/PHZ51",75,76,1,NA,NA,NA,10.1,15.2,727.26
"IAH4_2021","W10004_0745/PHK76",74,74,0,NA,NA,NA,11.29,15,749.14
"IAH4_2021","W10004_0745/PHZ51",75,76,1,NA,NA,NA,11.7,15.1,716.96
"IAH4_2021","W10004_0746/PHK76",78,78,0,NA,NA,NA,12.55,16,778.75
"IAH4_2021","W10004_0746/PHZ51",77,80,3,NA,NA,NA,13.09,15.3,756.86
"IAH4_2021","W10004_0747/PHZ51",78,80,2,NA,NA,NA,9.26,14.8,722.11
"IAH4_2021","W10004_0751/PHK76",74,74.5,0.5,NA,NA,NA,12.85,15.75,753
"IAH4_2021","W10004_0751/PHZ51",77,80,3,NA,NA,NA,8.44,15.4,742.71
"IAH4_2021","W10004_0754/PHK76",73,73,0,NA,NA,NA,12.43,15.7,749.14
"IAH4_2021","W10004_0754/PHZ51",78,78,0,NA,NA,NA,9.26,15.4,731.12
"IAH4_2021","W10004_0756/PHK76",76.5,78,1.5,NA,NA,NA,8.56,15.45,752.36
"IAH4_2021","W10004_0756/PHZ51",77,80,3,NA,NA,NA,8.2,15.4,738.84
"IAH4_2021","W10004_0757/PHZ51",79,81,2,NA,NA,NA,10.1,15.3,723.4
"IAH4_2021","W10004_0760/PHK76",73,73,0,NA,NA,NA,9.09,15.4,751.72
"IAH4_2021","W10004_0760/PHZ51",75,76,1,NA,NA,NA,9.22,15.4,768.45
"IAH4_2021","W10004_0768/PHK76",75.5,75.5,0,NA,NA,NA,11.6,15.4,751.72
"IAH4_2021","W10004_0768/PHZ51",79,80,1,NA,NA,NA,8.76,15.2,719.54
"IAH4_2021","W10004_0771/PHK76",74,75,1,NA,NA,NA,10.35,15,750.43
"IAH4_2021","W10004_0771/PHZ51",76,78,2,NA,NA,NA,8.28,15.3,742.71
"IAH4_2021","W10004_0773/PHK76",73,76,3,NA,NA,NA,9.11,15.7,746.57
"IAH4_2021","W10004_0773/PHZ51",77,81,4,NA,NA,NA,8.89,15,737.56
"IAH4_2021","W10004_0774/PHK76",76,76,0,NA,NA,NA,9.66,15.9,751.72
"IAH4_2021","W10004_0775/PHK76",75,75,0,NA,NA,NA,12.17,15.3,772.31
"IAH4_2021","W10004_0775/PHZ51",76,79,3,NA,NA,NA,8.1,15.1,738.84
"IAH4_2021","W10004_0776/PHZ51",78.5,78.5,0,NA,NA,NA,8.53,15.05,725.33
"IAH4_2021","W10004_0779/PHK76",74,74,0,NA,NA,NA,10.86,15.8,723.4
"IAH4_2021","W10004_0779/PHZ51",77,77,0,NA,NA,NA,7.53,15.3,706.66
"IAH4_2021","W10004_0781/PHK76",77,76,-1,NA,NA,NA,9.28,15.4,753
"IAH4_2021","W10004_0781/PHZ51",79,81,2,NA,NA,NA,8.58,15.4,733.7
"IAH4_2021","W10004_0782/PHK76",77,78,1,NA,NA,NA,9.88,15.5,789.04
"IAH4_2021","W10004_0782/PHZ51",77,79,2,NA,NA,NA,10.38,15.5,751.72
"IAH4_2021","W10004_0783/PHZ51",75,76,1,NA,NA,NA,10.97,15.1,749.14
"IAH4_2021","W10004_0784/PHZ51",77,80,3,NA,NA,NA,10.63,14.9,724.69
"IAH4_2021","W10004_0787/PHZ51",80,81,1,NA,NA,NA,10.41,15.4,741.42
"IAH4_2021","W10004_0789/PHK76",77,77,0,NA,NA,NA,11,15.9,765.88
"IAH4_2021","W10004_0789/PHZ51",78,81,3,NA,NA,NA,6.8,15.4,764.59
"IAH4_2021","W10004_0792/PHK76",73,73,0,NA,NA,NA,9.16,14.9,741.42
"IAH4_2021","W10004_0794/PHK76",77,76.2625,0.9281,NA,NA,NA,10.25,15.2,750.43
"IAH4_2021","W10004_0795/PHK76",73.5,75,1.5,NA,NA,NA,11.01,15.25,749.14
"IAH4_2021","W10004_0795/PHZ51",77,80,3,NA,NA,NA,9.49,15.1,742.71
"IAH4_2021","W10004_0798/PHK76",75,75,0,NA,NA,NA,10.34,15.3,758.15
"IAH4_2021","W10004_0798/PHZ51",77,78,1,NA,NA,NA,9.04,14.9,736.27
"IAH4_2021","W10004_0799/PHK76",78,78,0,NA,NA,NA,10.1,15.6,750.43
"IAH4_2021","W10004_0799/PHZ51",79,83,4,NA,NA,NA,6.81,15.2,724.69
"IAH4_2021","W10004_0800/PHK76",75.5,75,-0.5,NA,NA,NA,10.76,15.25,754.29
"IAH4_2021","W10004_0800/PHZ51",76,76,0,NA,NA,NA,8.2,15.1,741.42
"IAH4_2021","W10004_0801/PHK76",76,76,0,NA,NA,NA,11.22,15.7,764.59
"IAH4_2021","W10004_0801/PHZ51",79,79,0,NA,NA,NA,10.57,15.3,755.58
"IAH4_2021","W10004_0802/PHK76",74,74,0,NA,NA,NA,11.85,15.3,760.73
"IAH4_2021","W10004_0802/PHZ51",76,76,0,NA,NA,NA,10.39,15.1,716.96
"IAH4_2021","W10004_0803/PHK76",76,76,0,NA,NA,NA,12.35,15.1,765.88
"IAH4_2021","W10004_0806/PHK76",75,75,0,NA,NA,NA,10.49,15.2,754.29
"IAH4_2021","W10004_0806/PHZ51",79,80,1,NA,NA,NA,9.36,14.8,724.69
"IAH4_2021","W10004_0807/PHK76",76,76,0,NA,NA,NA,11.1,15.6,745.28
"IAH4_2021","W10004_0807/PHZ51",76,77,1,NA,NA,NA,7.46,15.4,724.69
"IAH4_2021","W10004_0812/PHK76",78,77,-1,NA,NA,NA,8.12,16,787.76
"IAH4_2021","W10004_0812/PHZ51",75.3289,83,1,NA,NA,NA,10.05,15.6,751.72
"IAH4_2021","W10004_0814/PHK76",75,75,0,NA,NA,NA,10.91,15.3,737.56
"IAH4_2021","W10004_0814/PHZ51",78,79,1,NA,NA,NA,10.46,15.4,711.81
"IAH4_2021","W10004_0815/PHK76",73,76,3,NA,NA,NA,9.54,15.5,755.58
"IAH4_2021","W10004_0815/PHZ51",78,80,2,NA,NA,NA,7.95,14.9,719.54
"IAH4_2021","W10004_0818/PHK76",78,78,0,NA,NA,NA,9.66,15.45,754.93
"IAH4_2021","W10004_0818/PHZ51",78,80,2,NA,NA,NA,10.17,15.2,742.71
"IAH4_2021","W10004_0819/PHK76",76,76,0,NA,NA,NA,11.12,14.9,745.28
"IAH4_2021","W10004_0819/PHZ51",76,77,1,NA,NA,NA,9.76,15.1,722.75
"IAH4_2021","W10004_0820/PHK76",77,77,0,NA,NA,NA,9.87,15.9,765.88
"IAH4_2021","W10004_0822/PHK76",75,74,-1,NA,NA,NA,11.65,15.4,759.44
"IAH4_2021","W10004_0822/PHZ51",78,78,0,NA,NA,NA,10.22,15.3,741.42
"IAH4_2021","W10004_0823/PHK76",76,76,0,NA,NA,NA,11.14,14.9,732.41
"IAH4_2021","W10004_0823/PHZ51",79,79,0,NA,NA,NA,7.09,15,714.39
"IAH4_2021","W10004_0826/PHK76",75,76,1,NA,NA,NA,11.83,15.2,755.58
"IAH4_2021","W10004_0826/PHZ51",78,81,3,NA,NA,NA,9.69,15.1,745.28
"IAH4_2021","W10004_0827/PHK76",74,74,0,NA,NA,NA,9.72,15.2,762.01
"IAH4_2021","W10004_0827/PHZ51",77,78,1,NA,NA,NA,11.49,14.8,732.41
"IAH4_2021","W10004_0828/PHK76",77,77,0,NA,NA,NA,11.67,15.7,746.57
"IAH4_2021","W10004_0828/PHZ51",79,80,1,NA,NA,NA,8.56,16,756.86
"IAH4_2021","W10004_0830/PHK76",76.5,76.5,0,NA,NA,NA,10.7,15.85,774.24
"IAH4_2021","W10004_0830/PHZ51",77,80,3,NA,NA,NA,7.97,15.5,745.28
"IAH4_2021","W10004_0832/PHK76",73,74,1,NA,NA,NA,9.46,15.4,722.11
"IAH4_2021","W10004_0833/PHK76",78,78,0,NA,NA,NA,10.83,15.8,742.71
"IAH4_2021","W10004_0833/PHZ51",79,81,2,NA,NA,NA,10.62,15.2,702.8
"IAH4_2021","W10004_0834/PHK76",76.5,76.5,0,NA,NA,NA,10.34,15.65,734.34
"IAH4_2021","W10004_0834/PHZ51",78,76,-2,NA,NA,NA,8.44,14.9,710.53
"IAH4_2021","W10004_0836/PHK76",75,77,2,NA,NA,NA,9.87,16,777.46
"IAH4_2021","W10004_0836/PHZ51",77,78,1,NA,NA,NA,10.78,15.1,756.86
"IAH4_2021","W10004_0837/PHK76",74,73.5,-0.5,NA,NA,NA,10.31,15.55,740.13
"IAH4_2021","W10004_0837/PHZ51",74,76,2,NA,NA,NA,10.76,15.3,754.29
"IAH4_2021","W10004_0840/PHK76",73.5,73.5,0,NA,NA,NA,9.85,15.55,744.64
"IAH4_2021","W10004_0840/PHZ51",78,78,0,NA,NA,NA,7.79,15.1,728.55
"IAH4_2021","W10004_0842/PHK76",75,75,0,NA,NA,NA,10.47,15.2,753
"IAH4_2021","W10004_0842/PHZ51",75,76,1,NA,NA,NA,8.41,15.1,714.39
"IAH4_2021","W10004_0843/PHK76",73,74,1,NA,NA,NA,9.03,15.8,747.85
"IAH4_2021","W10004_0843/PHZ51",78,79,1,NA,NA,NA,8.95,15.8,713.1
"IAH4_2021","W10004_0844/PHK76",73,73,0,NA,NA,NA,9.5,15.9,751.72
"IAH4_2021","W10004_0847/PHK76",75,75,0,NA,NA,NA,10.37,15.8,740.13
"IAH4_2021","W10004_0847/PHZ51",77,79,2,NA,NA,NA,8.89,15.5,734.98
"IAH4_2021","W10004_0848/PHK76",77,76,-1,NA,NA,NA,12.09,15.6,754.29
"IAH4_2021","W10004_0848/PHZ51",79,79,0,NA,NA,NA,9.62,15.3,727.26
"IAH4_2021","W10004_0851/PHZ51",77,80,3,NA,NA,NA,8.63,15,702.8
"IAH4_2021","W10004_0856/PHK76",73,74,1,NA,NA,NA,9.79,15.2,767.16
"IAH4_2021","W10004_0856/PHZ51",74,77,3,NA,NA,NA,10.04,14.8,740.13
"IAH4_2021","W10004_0858/PHZ51",77,79,2,NA,NA,NA,11.14,15.2,749.14
"IAH4_2021","W10004_0859/PHK76",74,74,0,NA,NA,NA,9.51,15.7,753
"IAH4_2021","W10004_0859/PHZ51",77,79,2,NA,NA,NA,11.1,14.8,727.26
"IAH4_2021","W10004_0866/PHK76",75,76,1,NA,NA,NA,9.52,15.35657,768.45
"IAH4_2021","W10004_0866/PHZ51",78,80,2,NA,NA,NA,10.59,15.2,742.71
"IAH4_2021","W10004_0868/PHK76",75.5,76,0.5,NA,NA,NA,9.93,15.5,754.93
"IAH4_2021","W10004_0868/PHZ51",77.5,78,0.5,NA,NA,NA,8.54,15.1,725.97
"IAH4_2021","W10004_0869/PHK76",73,73,0,NA,NA,NA,8.08,15.8,764.59
"IAH4_2021","W10004_0876/PHK76",76,76,0,NA,NA,NA,10.51,15.4,754.29
"IAH4_2021","W10004_0876/PHZ51",78,79,1,NA,NA,NA,6.44,15.4,733.7
"IAH4_2021","W10004_0877/PHK76",75,74,-1,NA,NA,NA,12.46,15.6,728.55
"IAH4_2021","W10004_0877/PHZ51",74.5,75.5,1,NA,NA,NA,10.29,14.9,709.24
"IAH4_2021","W10004_0879/PHK76",73,75,2,NA,NA,NA,8.37,15.9,740.13
"IAH4_2021","W10004_0879/PHZ51",77,79,2,NA,NA,NA,10.47,14.9,733.7
"IAH4_2021","W10004_0884/PHK76",75,74,-1,NA,NA,NA,10.32,15.5,729.83
"IAH4_2021","W10004_0884/PHZ51",78,81,3,NA,NA,NA,9.08,15,737.56
"IAH4_2021","W10004_0885/PHK76",75,75,0,NA,NA,NA,8.7,15.9,745.28
"IAH4_2021","W10004_0885/PHZ51",77,77,0,NA,NA,NA,8.16,15.6,731.12
"IAH4_2021","W10004_0886/PHZ51",77,78,1,NA,NA,NA,10.04,15.5,745.28
"IAH4_2021","W10004_0888/PHK76",74,74.5,0.5,NA,NA,NA,11.99,15.85,772.31
"IAH4_2021","W10004_0888/PHZ51",76,77,1,NA,NA,NA,7.64,15.5,736.27
"IAH4_2021","W10004_0889/PHZ51",76,78,2,NA,NA,NA,9.95781,15.9,732.41
"IAH4_2021","W10004_0891/PHZ51",77,81,4,NA,NA,NA,8.76,15.3,768.45
"IAH4_2021","W10004_0892/PHK76",75,74,-1,NA,NA,NA,10.34,16,749.14
"IAH4_2021","W10004_0892/PHZ51",75.5,77,1.5,NA,NA,NA,9.32,14.9,726.62
"IAH4_2021","W10004_0894/PHK76",75,76,1,NA,NA,NA,10.83,15.4,737.56
"IAH4_2021","W10004_0894/PHZ51",79,79,0,NA,NA,NA,8.62,15.4,716.96
"IAH4_2021","W10004_0896/PHK76",76,76,0,NA,NA,NA,11.84,15,745.28
"IAH4_2021","W10004_0896/PHZ51",78,79,1,NA,NA,NA,7.43,14.8,722.11
"IAH4_2021","W10004_0900/PHK76",75,75,0,NA,NA,NA,9.18,15.3,745.28
"IAH4_2021","W10004_0900/PHZ51",77,79,2,NA,NA,NA,9.08,15.25,721.47
"IAH4_2021","W10004_0901/PHK76",73,75,2,NA,NA,NA,9.98,15.5,758.15
"IAH4_2021","W10004_0901/PHZ51",76,78,2,NA,NA,NA,8.85,15.4,749.14
"IAH4_2021","W10004_0907/PHK76",75,75,0,NA,NA,NA,8.91,15.3,750.43
"IAH4_2021","W10004_0907/PHZ51",77,78,1,NA,NA,NA,7.09,15.2,732.41
"IAH4_2021","W10004_0913/PHK76",76,75,-1,NA,NA,NA,12.84,15,731.12
"IAH4_2021","W10004_0913/PHZ51",78,80,2,NA,NA,NA,8.84,15.4,702.8
"IAH4_2021","W10004_0914/PHK76",76,77,1,NA,NA,NA,8.84,15.6,742.71
"IAH4_2021","W10004_0914/PHZ51",80,83,3,NA,NA,NA,7.43,15.5,737.56
"IAH4_2021","W10004_0916/PHZ51",78,78,0,NA,NA,NA,11.46,15.1,729.83
"IAH4_2021","W10004_0918/PHK76",73,75,2,NA,NA,NA,9.9,15.7,754.29
"IAH4_2021","W10004_0918/PHZ51",77,80,3,NA,NA,NA,9.3,15.6,746.57
"IAH4_2021","W10004_0920/PHK76",73,73,0,NA,NA,NA,7.79,15.6,722.11
"IAH4_2021","W10004_0920/PHZ51",75,77,2,NA,NA,NA,7.37,15.1,705.38
"IAH4_2021","W10004_0922/PHZ51",77,78,1,NA,NA,NA,8.68,14.9,723.4
"IAH4_2021","W10004_0928/PHK76",77,78,1,NA,NA,NA,10.54,15,751.72
"IAH4_2021","W10004_0928/PHZ51",78,80.5,2.5,NA,NA,NA,8.44,15.3,749.14
"IAH4_2021","W10004_0930/PHK76",73,75,2,NA,NA,NA,11.17,15.3,764.59
"IAH4_2021","W10004_0930/PHZ51",75,77,2,NA,NA,NA,6.39,15.2,737.56
"IAH4_2021","W10004_0932/PHK76",77,77,0,NA,NA,NA,10.91,15.8,776.17
